"Pathway","R2mean","R2median","R2sd","V1VE"
"Positive Regulation Of Chromosome Segregation (GO:0051984)",0.982100418074055,0.98305088452391,0.00525697459848682,0.991972235420828
"Positive Regulation Of Chromosome Separation (GO:1905820)",0.98324644409088,0.986057898420878,0.0123384056196861,0.991020828129064
"Positive Regulation Of Cilium Assembly (GO:0045724)",0.978776666208258,0.980791463642611,0.012176053677267,0.990049577936963
"Positive Regulation Of Coagulation (GO:0050820)",0.825954429828706,0.843484097269513,0.106460565717961,0.901881694234344
"Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162)",0.997201926554883,0.997165324415567,0.000522363968425387,0.998111451733855
"Positive Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904031)",0.999456812752777,0.999447770501906,0.000257710658638204,0.999640384971382
"Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737)",0.999560027731333,0.999620919923244,0.000254914992620968,0.99968528699627
"Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056)",0.996897231379027,0.996790007647624,0.000732464507606906,0.998389694391849
"Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)",0.998567244190629,0.998578641356697,0.00036434290458921,0.999141233328787
"Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720)",0.999524551467667,0.99951974673744,0.000164584049620336,0.999660472324392
"Positive Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900017)",0.997637713158399,0.9979981529532,0.00118621591224233,0.99844741733778
"Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961)",0.998640557127339,0.998766946198418,0.000631378857963843,0.999112905497277
"Positive Regulation Of Cytokinesis (GO:0032467)",0.995841601925068,0.996624773215507,0.0028096297679079,0.997240493759131
"Positive Regulation Of Cytoplasmic Translation (GO:2000767)",0.999183354307889,0.999169994832962,0.0003504859881983,0.999641957752509
"Positive Regulation Of Cytoskeleton Organization (GO:0051495)",0.9988942121761,0.999005336942328,0.000355289952351778,0.999236300164405
"Positive Regulation Of Cytosolic Calcium Ion Concentration Involved In Phospholipase C-activating G Protein-Coupled Signaling Pathway (GO:0051482)",0.996982987868711,0.997629035357901,0.00254819379335451,0.998101376890341
"Positive Regulation Of Defense Response (GO:0031349)",0.995663880768815,0.996264397691672,0.00134808696511022,0.997371332504414
"Positive Regulation Of Defense Response To Virus By Host (GO:0002230)",0.994607739161349,0.994933734295358,0.00232814508037244,0.996916494447704
"Positive Regulation Of Dendrite Morphogenesis (GO:0050775)",0.986411073915477,0.990161248997306,0.0123094726614417,0.991824579629373
"Positive Regulation Of Dendritic Spine Development (GO:0060999)",0.991173055245675,0.994375213652921,0.00673754582052233,0.994984899734749
"Positive Regulation Of Dephosphorylation (GO:0035306)",0.998274488875347,0.998341295741477,0.000604410840071117,0.999117832698534
"Positive Regulation Of Developmental Growth (GO:0048639)",0.995889872564475,0.995919996545088,0.00177207465324062,0.997266121505879
"Positive Regulation Of Double-Strand Break Repair (GO:2000781)",0.98913489777287,0.989548309544404,0.00219765139803676,0.995203004371075
"Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168)",0.991174669063724,0.991243933616438,0.00317019844557477,0.996182332697245
"Positive Regulation Of Endocytosis (GO:0045807)",0.999328657607306,0.9993927264726,0.000214004392658268,0.999530618027114
"Positive Regulation Of Endopeptidase Activity (GO:0010950)",0.997909175301583,0.998011788306587,0.00090211664773179,0.998914036599978
"Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353)",0.999176722089189,0.999211188641406,0.000234478945575493,0.999441824051603
"Positive Regulation Of Endothelial Cell Migration (GO:0010595)",0.999259183662346,0.99923641622589,0.000118569959348249,0.999473796912751
"Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)",0.997485581208218,0.997530244115872,0.000433487541904336,0.998347679450123
"Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742)",0.995477506666357,0.995554689556415,0.00211074067071362,0.997006435454788
"Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037)",0.999163563185406,0.999172130245527,0.000210190101370661,0.999416090698988
"Positive Regulation Of Epithelial Cell Migration (GO:0010634)",0.997975847651376,0.998087406349005,0.000688520207326242,0.99865361283261
"Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)",0.996005743084155,0.996009277744241,0.000986967497565822,0.997507559921459
"Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)",0.998809021783371,0.998969533547171,0.000588800104248616,0.999140945859297
"Positive Regulation Of Erythrocyte Differentiation (GO:0045648)",0.991258256410675,0.990434426050789,0.00340855089504801,0.995496737070167
"Positive Regulation Of Establishment Of Protein Localization (GO:1904951)",0.99738824977378,0.997685483044491,0.00118749326034109,0.998945409676766
"Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749)",0.996929908687834,0.997089493263221,0.000662487484505199,0.9983258791359
"Positive Regulation Of Exocytosis (GO:0045921)",0.997440350067131,0.997289734952407,0.000934150174502678,0.998570126926008
"Positive Regulation Of Exosomal Secretion (GO:1903543)",0.994732624576179,0.994152942323315,0.00262734240563405,0.998093977463594
"Positive Regulation Of Extracellular Matrix Organization (GO:1903055)",0.999737368351736,0.999783991108022,0.000209085591539577,0.999785711045124
"Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238)",0.998056197501368,0.998281925833905,0.000984691145171205,0.998657320121187
"Positive Regulation Of Fat Cell Differentiation (GO:0045600)",0.997305433789945,0.997242919263739,0.000486891542894462,0.998509301828028
"Positive Regulation Of Fatty Acid Metabolic Process (GO:0045923)",0.993737616813848,0.993824859167624,0.00350024051534747,0.996603573631754
"Positive Regulation Of Fibroblast Proliferation (GO:0048146)",0.99892283148043,0.999001842117365,0.00056203486136818,0.999317093380305
"Positive Regulation Of Filopodium Assembly (GO:0051491)",0.99935533245763,0.999398107559261,0.000486687997299904,0.999567337772611
"Positive Regulation Of Focal Adhesion Assembly (GO:0051894)",0.99896552410386,0.999054054863524,0.000569743037478433,0.999365015906894
"Positive Regulation Of Glial Cell Differentiation (GO:0045687)",0.999394303465328,0.999594827651281,0.000489333308253095,0.999559098241359
"Positive Regulation Of Glucose Import (GO:0046326)",0.991711578962179,0.991919853783699,0.00342325199005341,0.995533838594291
"Positive Regulation Of Glucose Metabolic Process (GO:0010907)",0.975441140834477,0.98063823553766,0.0178243774527377,0.98952136984155
"Positive Regulation Of Glucose Transmembrane Transport (GO:0010828)",0.991198246373395,0.991421026274184,0.00340126017094596,0.995016998950986
"Positive Regulation Of Glycogen Metabolic Process (GO:0070875)",0.964478704574672,0.967982198115289,0.0155618780881144,0.984305959506886
"Positive Regulation Of Glycolytic Process (GO:0045821)",0.992981628640737,0.994548052071183,0.00490817635670167,0.995712462404609
"Positive Regulation Of Granulocyte Chemotaxis (GO:0071624)",0.999178426831551,0.99918119009426,0.000391631850960879,0.999509017770806
"Positive Regulation Of Growth (GO:0045927)",0.994114104671057,0.993980768748156,0.00141892762403624,0.996765452419511
"Positive Regulation Of Hemostasis (GO:1900048)",0.825954429828706,0.843484097269513,0.106460565717961,0.901881694234344
"Positive Regulation Of Heterochromatin Formation (GO:0031453)",0.992381882838393,0.99195911187504,0.00364973051590963,0.996462452732458
"Positive Regulation Of Histone H3-K4 Methylation (GO:0051571)",0.957394248222354,0.960330415370708,0.0234028709513213,0.987026097858991
"Positive Regulation Of Histone Acetylation (GO:0035066)",0.99405723445082,0.994769233436733,0.0021803410288246,0.997081514706473
"Positive Regulation Of Histone Deacetylation (GO:0031065)",0.976161281435369,0.973973319085538,0.00884375091081083,0.992707369633738
"Positive Regulation Of Histone Methylation (GO:0031062)",0.967097042915776,0.971016455095595,0.0132041159185003,0.989143409233052
"Positive Regulation Of Homotypic Cell-Cell Adhesion (GO:0034112)",0.996701816997659,0.997964260296823,0.0037570464361636,0.997747510375767
"Positive Regulation Of Hormone Secretion (GO:0046887)",0.999344339861728,0.999648604080281,0.000752654651440392,0.999522359744062
"Positive Regulation Of Immune Effector Process (GO:0002699)",0.999376494160418,0.999450537347863,0.000275822251701678,0.999544958444252
"Positive Regulation Of Immune Response (GO:0050778)",0.997713085248671,0.997846169135984,0.000745861351278657,0.998487799653832
"Positive Regulation Of Immune System Process (GO:0002684)",0.99263282868383,0.993364586279241,0.00261039081483807,0.995578198475162
"Positive Regulation Of Immunoglobulin Production (GO:0002639)",0.998249072071393,0.998217276801949,0.00065675226233875,0.99888738948086
"Positive Regulation Of Inflammatory Response (GO:0050729)",0.998670941096291,0.998772120188198,0.000474944798577426,0.999094384767569
"Positive Regulation Of Innate Immune Response (GO:0045089)",0.999315122321491,0.999402744855267,0.000379367196311233,0.99950320850507
"Positive Regulation Of Insulin Secretion (GO:0032024)",0.987602851254103,0.987997243963591,0.00390611605497672,0.993431416478106
"Positive Regulation Of Interferon-Alpha Production (GO:0032727)",0.994403896633976,0.9944579149544,0.00199340579260652,0.997210992389941
"Positive Regulation Of Interferon-Beta Production (GO:0032728)",0.995685839495104,0.995371280193544,0.00126905980730792,0.997571138546931
"Positive Regulation Of Interleukin-1 Beta Production (GO:0032731)",0.991142997613837,0.990708296656677,0.00199136329237125,0.994709707372212
"Positive Regulation Of Interleukin-1 Production (GO:0032732)",0.996615220360659,0.996558266532448,0.000567878945247875,0.997812334565248
"Positive Regulation Of Interleukin-10 Production (GO:0032733)",0.997502472063464,0.997925993715757,0.00173053860146834,0.998459793038956
"Positive Regulation Of Interleukin-12 Production (GO:0032735)",0.999421167913249,0.999464301387991,0.000379560242141157,0.999623682658278
"Positive Regulation Of Interleukin-17 Production (GO:0032740)",0.98333546440465,0.985133009324207,0.0089859681827992,0.990809754120408
"Positive Regulation Of Interleukin-2 Production (GO:0032743)",0.999328614139497,0.999340385031616,0.000276226620997716,0.999511705482714
"Positive Regulation Of Interleukin-4 Production (GO:0032753)",0.998100948573956,0.998335504672106,0.000864586358989601,0.998731338525032
"Positive Regulation Of Interleukin-6 Production (GO:0032755)",0.998169423415126,0.998157152955398,0.0005465422423988,0.998822785695648
"Positive Regulation Of Interleukin-8 Production (GO:0032757)",0.998191763871135,0.998445302987596,0.000728024240685523,0.998842132923637
"Positive Regulation Of Intracellular Transport (GO:0032388)",0.997686439335424,0.997788495798188,0.000488780676222889,0.998643701251711
"Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244)",0.999280575751169,0.999388656369214,0.000303997735570716,0.999576838789169
"Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414)",0.997571882863593,0.997988452518273,0.00166048829674492,0.998525394391915
"Positive Regulation Of Kinase Activity (GO:0033674)",0.99891855665117,0.998928360671097,0.00027991291098392,0.999259218210746
"Positive Regulation Of Lamellipodium Assembly (GO:0010592)",0.997816711090295,0.997871391721818,0.000752759857102089,0.999100658915613
"Positive Regulation Of Lamellipodium Organization (GO:1902745)",0.99812411849996,0.998160412805998,0.000564371303195942,0.999060581907591
"Positive Regulation Of Leukocyte Activation (GO:0002696)",0.999100943379973,0.99922274296813,0.000438414123489169,0.999330805656361
"Positive Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904996)",0.996421980378944,0.996730793188571,0.00187581684241987,0.997686389569074
"Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039)",0.997999149849188,0.998014968835259,0.000563048069826684,0.998757665134384
"Positive Regulation Of Leukocyte Chemotaxis (GO:0002690)",0.998789577949169,0.999047863366695,0.000783747989797175,0.999160737060098
"Positive Regulation Of Leukocyte Degranulation (GO:0043302)",0.996138493711696,0.996838947026873,0.00251027355503451,0.997855203353033
"Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912)",0.999590027506446,0.999606193366475,0.000200903979219169,0.999717448723899
"Positive Regulation Of Leukocyte Migration (GO:0002687)",0.982888651631539,0.983925117340765,0.00711704840672042,0.990402588642595
"Positive Regulation Of Leukocyte Proliferation (GO:0070665)",0.966972555204086,0.978315794892197,0.0305768106355528,0.981207683502092
"Positive Regulation Of Lipid Biosynthetic Process (GO:0046889)",0.990996470283165,0.991154037290126,0.00242341256571614,0.994891249759822
"Positive Regulation Of Lipid Catabolic Process (GO:0050996)",0.8797260134354,0.871929404422916,0.0668603378636554,0.952987979798367
"Positive Regulation Of Lipid Kinase Activity (GO:0090218)",0.999690221032185,0.999709164801084,6.84073617466791e-05,0.999749473333724
"Positive Regulation Of Lipid Metabolic Process (GO:0045834)",0.981280528596722,0.987343684350014,0.0128386119508285,0.98896561805992
"Positive Regulation Of Lipid Storage (GO:0010884)",0.988437996909157,0.991324545808138,0.00626240376057609,0.993999429997288
"Positive Regulation Of Locomotion (GO:0040017)",0.999370858985969,0.999465428012881,0.000270239888546546,0.999563494336147
"Positive Regulation Of Lymphocyte Activation (GO:0051251)",0.996837793501108,0.997437049034014,0.0017374397883879,0.998051431321314
"Positive Regulation Of Lymphocyte Chemotaxis (GO:0140131)",0.994059829520518,0.995881900290195,0.00485172171060151,0.996193757056387
"Positive Regulation Of Lymphocyte Differentiation (GO:0045621)",0.995542046105008,0.995486687701992,0.00170967540036274,0.997530725431966
"Positive Regulation Of Lymphocyte Migration (GO:2000403)",0.992134412258541,0.993812550704168,0.00643625112544788,0.996266636402563
"Positive Regulation Of Lymphocyte Proliferation (GO:0050671)",0.998307630933826,0.998486827657019,0.000657815835587016,0.998897795564157
"Positive Regulation Of mRNA Catabolic Process (GO:0061014)",0.998402089805149,0.99838344866638,0.000544952765125691,0.999008096263695
"Positive Regulation Of mRNA Metabolic Process (GO:1903313)",0.977686239397545,0.977298869185047,0.0124723244206093,0.991910543768683
"Positive Regulation Of mRNA Processing (GO:0050685)",0.992287702746765,0.99305509235609,0.00295318119487461,0.998010783478132
"Positive Regulation Of mRNA Splicing, Via Spliceosome (GO:0048026)",0.993391363747221,0.993387502947462,0.00294999041889537,0.998266750239674
"Positive Regulation Of Macroautophagy (GO:0016239)",0.989818214530963,0.990489776846215,0.00273139795218667,0.994665208603244
"Positive Regulation Of Macrophage Activation (GO:0043032)",0.999147670524782,0.999280117417873,0.000471853518750803,0.999478570989005
"Positive Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010744)",0.997553593214808,0.998061952946091,0.00185590164104242,0.99847505170986
"Positive Regulation Of Macrophage Migration (GO:1905523)",0.991926109291378,0.991479233490863,0.00448398355290558,0.994724003103384
"Positive Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051044)",0.988112974787691,0.990164220706878,0.00991960890648398,0.992301710058516
"Positive Regulation Of Metabolic Process (GO:0009893)",0.996995361338814,0.997088486633474,0.000669144302176995,0.997964713911105
"Positive Regulation Of miRNA Metabolic Process (GO:2000630)",0.994497432384216,0.994163600285019,0.00164963103969866,0.997001814615174
"Positive Regulation Of miRNA Transcription (GO:1902895)",0.99542836828678,0.995023238668464,0.00181697130797218,0.997494836252287
"Positive Regulation Of Microtubule Polymerization (GO:0031116)",0.999434926520317,0.999505191118992,0.000231709650119153,0.999584442458089
"Positive Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031112)",0.999524160187338,0.999598856511274,0.000271681185204986,0.9996532352442
"Positive Regulation Of Mitochondrial Fission (GO:0090141)",0.994033617400009,0.994240753123088,0.00328556617661427,0.997417610670605
"Positive Regulation Of Mitochondrial Translation (GO:0070131)",0.979653354308914,0.980700500760331,0.00849607651809788,0.993571601832381
"Positive Regulation Of Mitochondrion Organization (GO:0010822)",0.993418225289468,0.993665124407654,0.00113371784861412,0.996748757467811
"Positive Regulation Of Mitotic Cell Cycle (GO:0045931)",0.9766239775675,0.976324995618746,0.0046897629836513,0.990932761975693
"Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992)",0.997815264930125,0.997843506566114,0.000819667799069612,0.998648199728646
"Positive Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090267)",0.989170210418368,0.990898586257788,0.00814749417876201,0.994657364401187
"Positive Regulation Of Mitotic Nuclear Division (GO:0045840)",0.998655688230902,0.998776309900715,0.00087919901634467,0.999014813963007
"Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970)",0.993981961295767,0.994304183470762,0.0032137662351006,0.996373211251745
"Positive Regulation Of Monoatomic Ion Transport (GO:0043270)",0.985464391018391,0.989587891866342,0.0135774472095554,0.992073053039521
"Positive Regulation Of Monocyte Chemotaxis (GO:0090026)",0.998181706097944,0.999077408332155,0.00259526893029768,0.99871786131455
"Positive Regulation Of Mononuclear Cell Migration (GO:0071677)",0.998851108907715,0.999112020706921,0.000723538427304892,0.999260884332112
"Positive Regulation Of Monooxygenase Activity (GO:0032770)",0.997853403033561,0.998097371265643,0.00145698121353826,0.998510964583724
"Positive Regulation Of Morphogenesis Of An Epithelium (GO:1905332)",0.989488307820683,0.991067955443174,0.0076914463026075,0.993615547598756
"Positive Regulation Of Muscle Hypertrophy (GO:0014742)",0.989323802941681,0.989560060433603,0.0052303057592026,0.994741056301718
"Positive Regulation Of Myeloid Cell Differentiation (GO:0045639)",0.992083757061417,0.991613803581818,0.00273854799112932,0.995701567003256
"Positive Regulation Of Myeloid Leukocyte Cytokine Production Involved In Immune Response (GO:0061081)",0.99921205039994,0.99943362292191,0.00068852079484417,0.99948272570858
"Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763)",0.996930004458961,0.996962006641363,0.00118887713018868,0.998319178319035
"Positive Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002888)",0.996380361017312,0.996875548753769,0.00165098604413537,0.997503372963042
"Positive Regulation Of Myoblast Differentiation (GO:0045663)",0.998212969484656,0.998255639530565,0.000685036130393551,0.998791453897047
"Positive Regulation Of Natural Killer Cell Activation (GO:0032816)",0.998812722420478,0.998904189937194,0.00090635948652693,0.99922280167473
"Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045954)",0.999419616907278,0.999526237824741,0.000274372979655134,0.999593779114918
"Positive Regulation Of Natural Killer Cell Mediated Immunity (GO:0002717)",0.999428793237286,0.999537932651791,0.00027001372681169,0.999584505859707
"Positive Regulation Of Nervous System Development (GO:0051962)",0.997717242862414,0.998389694895396,0.00133263657403554,0.998382466669888
"Positive Regulation Of Neural Precursor Cell Proliferation (GO:2000179)",0.999013153130399,0.998999663084276,0.000529602266303005,0.999263331705358
"Positive Regulation Of Neuroblast Proliferation (GO:0002052)",0.951082275730782,0.950651559400428,0.0306369791418595,0.97611688212487
"Positive Regulation Of Neurogenesis (GO:0050769)",0.99674354234311,0.996738323691285,0.000863314442774264,0.997648239486265
"Positive Regulation Of Neuron Apoptotic Process (GO:0043525)",0.991119608412933,0.992073418538108,0.00322836557326236,0.995472749112537
"Positive Regulation Of Neuron Death (GO:1901216)",0.99117918407796,0.99178692472582,0.00443339560603574,0.994999181050034
"Positive Regulation Of Neuron Differentiation (GO:0045666)",0.996892025571635,0.997485474109294,0.00166655012743841,0.998106913386832
"Positive Regulation Of Neuron Projection Development (GO:0010976)",0.995879111925526,0.996459320511457,0.00161415473850788,0.997113958707306
"Positive Regulation Of Neutrophil Chemotaxis (GO:0090023)",0.999178426831551,0.99918119009426,0.000391631850960879,0.999509017770806
"Positive Regulation Of Neutrophil Migration (GO:1902624)",0.999155117004132,0.999184455777872,0.000364595211839888,0.999496330148365
"Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429)",0.998487282911013,0.998415517540696,0.000630214458808964,0.998996260699034
"Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407)",0.998468975078703,0.99838985153767,0.000638291038111849,0.998976578224076
"Positive Regulation Of Nitric-Oxide Synthase Activity (GO:0051000)",0.994548859938773,0.995736992386395,0.00375551040403602,0.995999673299486
"Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173)",0.996298894323445,0.996809059151577,0.00184502556225106,0.997753672978529
"Positive Regulation Of Nuclear Division (GO:0051785)",0.999071744671749,0.999158354241526,0.000767231518742245,0.999301765712646
"Positive Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900153)",0.999234523057906,0.999451232359156,0.000555671320621482,0.999585853997934
"Positive Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060213)",0.999287891434169,0.999565881806516,0.000462332870788828,0.999571122459926
"Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824)",0.995518885133463,0.995714998529332,0.00148500809763517,0.997540786632864
"Positive Regulation Of Organelle Assembly (GO:1902117)",0.987960612664945,0.988222687209572,0.00358375887979702,0.993940224238065
"Positive Regulation Of Organelle Organization (GO:0010638)",0.99830366700096,0.998393426339323,0.000613813166720735,0.998958593668313
"Positive Regulation Of Ossification (GO:0045778)",0.996515253621847,0.996571657233959,0.00174569705934835,0.997671663845834
"Positive Regulation Of Osteoblast Differentiation (GO:0045669)",0.995498134623672,0.995742885360889,0.00111900361466543,0.996908903940394
"Positive Regulation Of Osteoclast Differentiation (GO:0045672)",0.978242760304098,0.984019203438147,0.0176119819589061,0.986783084790976
"Positive Regulation Of Oxidoreductase Activity (GO:0051353)",0.997176722182137,0.997401130120949,0.0012891801722848,0.998303915961989
"Positive Regulation Of p38MAPK Cascade (GO:1900745)",0.990955686559397,0.991376996945697,0.00410109518915962,0.994228216676172
"Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862)",0.997805656737057,0.998388091368335,0.00149272409834404,0.998450463831959
"Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208)",0.998154489029246,0.998314079606263,0.000575958071666021,0.99882451221815
"Positive Regulation Of Peptidase Activity (GO:0010952)",0.996762746763489,0.996336710839833,0.000946473749585695,0.998659855801669
"Positive Regulation Of Peptide Hormone Secretion (GO:0090277)",0.991903855487251,0.992374349260165,0.00341266015163368,0.995117977024265
"Positive Regulation Of Peptidyl-Lysine Acetylation (GO:2000758)",0.992472885759219,0.993609429157098,0.00353991268447358,0.99657193361726
"Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138)",0.998439910743853,0.998501686382571,0.00060309486401019,0.999012397730802
"Positive Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010800)",0.999295245394074,0.999442208662334,0.000303325583569237,0.99955300356236
"Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)",0.997681441441256,0.997820659750972,0.000842940619272948,0.998430818021966
"Positive Regulation Of Phagocytosis (GO:0050766)",0.998198364712383,0.998248957858719,0.000583354822447688,0.998847186962831
"Positive Regulation Of Phosphatase Activity (GO:0010922)",0.999352794159264,0.999455224973779,0.000365224261296127,0.999611970882673
"Positive Regulation Of Phosphate Metabolic Process (GO:0045937)",0.993026204588268,0.994789507736437,0.00617005951144368,0.996281025848012
"Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552)",0.999775562984146,0.99979226565351,6.81550759724799e-05,0.999822072530747
"Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)",0.993959776534732,0.995277738490496,0.00471212886726237,0.995972891200482
"Positive Regulation Of Phospholipase C Activity (GO:0010863)",0.998066672479766,0.997889331199288,0.00051433607502451,0.998587046964126
"Positive Regulation Of Phospholipase Activity (GO:0010518)",0.98742605467452,0.988105818394742,0.00827271251286298,0.993705212803271
"Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516)",0.999393242875042,0.999476697301106,0.000299958213373555,0.999684512727914
"Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)",0.998798392466304,0.998865703097438,0.000293482050233866,0.999239071935654
"Positive Regulation Of Platelet Aggregation (GO:1901731)",0.993470637840752,0.993602107432993,0.00419135957718287,0.995659912723589
"Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702)",0.99879122386949,0.998729290586444,0.000396562507900608,0.999216145829457
"Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800)",0.994814439410877,0.994794302082276,0.000728882620604538,0.997249872796826
"Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)",0.994316301848568,0.994266733516963,0.000961693067732052,0.997063919985406
"Positive Regulation Of Protein Autophosphorylation (GO:0031954)",0.999466259652464,0.999487085835193,0.000157936880083758,0.99964669540719
"Positive Regulation Of Protein Binding (GO:0032092)",0.999610330579699,0.999595597023942,8.42484227645131e-05,0.999727749774196
"Positive Regulation Of Protein Catabolic Process (GO:0045732)",0.996852634514421,0.996891373421496,0.000793649726342538,0.998264635155569
"Positive Regulation Of Protein Deacetylation (GO:0090312)",0.984981042649195,0.986108268812443,0.00484352400547186,0.994390145586203
"Positive Regulation Of Protein Dephosphorylation (GO:0035307)",0.998506776371382,0.998610900874656,0.000565820204289475,0.999192606365256
"Positive Regulation Of Protein Export From Nucleus (GO:0046827)",0.988636099221008,0.990253159058119,0.00820059378630055,0.99478414061103
"Positive Regulation Of Protein Import Into Nucleus (GO:0042307)",0.996800899782837,0.997231885509387,0.001494302351645,0.998162389096515
"Positive Regulation Of Protein Kinase B Signaling (GO:0051897)",0.998828335251271,0.998980740544706,0.000365136483199949,0.999260722401105
"Positive Regulation Of Protein Localization (GO:1903829)",0.996657320408261,0.996788721498998,0.000514251905690625,0.997949708802931
"Positive Regulation Of Protein Localization To Cajal Body (GO:1904871)",0.994273699786298,0.994561419406599,0.00220944804985184,0.999021519680144
"Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377)",0.995825797616061,0.996027709108182,0.00166325136688186,0.997658327907719
"Positive Regulation Of Protein Localization To Cell Surface (GO:2000010)",0.99825891707531,0.998303980409766,0.000707258306266087,0.998852202450077
"Positive Regulation Of Protein Localization To Chromosome, Telomeric Region (GO:1904816)",0.995161538616236,0.996101145198872,0.00195360045430234,0.999060586930445
"Positive Regulation Of Protein Localization To Membrane (GO:1905477)",0.994651491105858,0.994665194381559,0.00179007205586094,0.997223313032231
"Positive Regulation Of Protein Localization To Nucleus (GO:1900182)",0.996779893777906,0.996870339574862,0.000791556201492592,0.998353726422628
"Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078)",0.996238426500682,0.996994194047042,0.0017854017715479,0.997893562928259
"Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322)",0.997590425528304,0.997597785553697,0.000445340730392337,0.998615474238628
"Positive Regulation Of Protein Polymerization (GO:0032273)",0.999380599107383,0.99940027480497,0.000222061226344125,0.999590315660589
"Positive Regulation Of Protein Processing (GO:0010954)",0.999157244045215,0.99926414460195,0.000466732258766345,0.999495653742087
"Positive Regulation Of Protein Secretion (GO:0050714)",0.995825820341582,0.995669701263067,0.00103349693723778,0.997420082314751
"Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)",0.998834935717164,0.998872971788862,0.000267423810901458,0.99920490119748
"Positive Regulation Of Protein Targeting To Membrane (GO:0090314)",0.995738116365959,0.995828729228442,0.0027957542097246,0.997901973582802
"Positive Regulation Of Protein Targeting To Mitochondrion (GO:1903955)",0.997293521921925,0.997269269314546,0.000600282134812553,0.998560967327935
"Positive Regulation Of Protein Transport (GO:0051222)",0.99771687891588,0.997850914458029,0.00069902776439443,0.998678463745268
"Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098)",0.992475118476394,0.993488272463904,0.00432966465851116,0.994979661195178
"Positive Regulation Of Protein Ubiquitination (GO:0031398)",0.998942978995525,0.998950953385098,0.000212074772983483,0.999344213125724
"Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)",0.99890675994658,0.99893788519686,0.000244666929701926,0.999279354777203
"Positive Regulation Of Protein-Containing Complex Disassembly (GO:0043243)",0.986929131721444,0.986265836985926,0.00453921504743432,0.993809258602686
"Positive Regulation Of Proteolysis (GO:0045862)",0.991625308577551,0.991584390154752,0.00217440753492724,0.995947783815371
