"Pathway","R2mean","R2median","R2sd","V1VE"
"Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)",0.99947413046336,0.999510412193916,0.000121522012009627,0.999694570250952
"Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720)",0.999819900212059,0.999832575496308,6.99348795726472e-05,0.999880745941135
"Positive Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900017)",0.994611532052408,0.994400622995139,0.00203630655861005,0.997569363851235
"Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961)",0.999428937042934,0.999490831585469,0.000315708832611786,0.999647626202868
"Positive Regulation Of Cytokinesis (GO:0032467)",0.999734576570309,0.999766237809381,0.000135600109203574,0.99980240007289
"Positive Regulation Of Cytoplasmic Translation (GO:2000767)",0.999649701070169,0.999697867982479,0.00012196802286193,0.999846651551417
"Positive Regulation Of Cytoskeleton Organization (GO:0051495)",0.999361797930761,0.999366436410243,0.000210256912246172,0.999581605703698
"Positive Regulation Of Cytosolic Calcium Ion Concentration Involved In Phospholipase C-activating G Protein-Coupled Signaling Pathway (GO:0051482)",0.999082192325979,0.999200350221875,0.000548162667684753,0.999452901849484
"Positive Regulation Of Defense Response (GO:0031349)",0.999412850360102,0.999481014739979,0.000210914791345375,0.999656489458062
"Positive Regulation Of Defense Response To Virus By Host (GO:0002230)",0.999165370435765,0.999248590752552,0.000423221535323494,0.999455271670882
"Positive Regulation Of Dendrite Morphogenesis (GO:0050775)",0.990934830438175,0.990945232992652,0.00554226728938454,0.994684249219913
"Positive Regulation Of Dendritic Spine Development (GO:0060999)",0.994986188837238,0.995454876713731,0.00276808119649437,0.997373554257357
"Positive Regulation Of Dephosphorylation (GO:0035306)",0.999143711532572,0.999194025045884,0.000357682827244591,0.99958979116336
"Positive Regulation Of Developmental Growth (GO:0048639)",0.998254444615206,0.998529349290513,0.000975890206997933,0.998862371359397
"Positive Regulation Of Double-Strand Break Repair (GO:2000781)",0.995749823037539,0.995786482167085,0.000419059650098457,0.997746412519907
"Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168)",0.997380571552437,0.997357115284767,0.000650857822976033,0.998578455479957
"Positive Regulation Of Endocytosis (GO:0045807)",0.999683904412451,0.999710046838512,0.000121376786132639,0.999795006735921
"Positive Regulation Of Endopeptidase Activity (GO:0010950)",0.999081851152455,0.99920111153171,0.000385812389714587,0.99955007012882
"Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353)",0.999824403623173,0.999832249495646,6.95530973400466e-05,0.99988503834709
"Positive Regulation Of Endothelial Cell Migration (GO:0010595)",0.999733824495808,0.999751326117508,7.18601607029996e-05,0.999822423133334
"Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)",0.998492324076488,0.998594695509666,0.000567862291142664,0.999025784940504
"Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742)",0.999233378647265,0.999228037515817,0.000176804490819522,0.999566452718186
"Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037)",0.99980129850517,0.999829476812661,8.35542602612031e-05,0.999860360562715
"Positive Regulation Of Epithelial Cell Migration (GO:0010634)",0.999556671417136,0.999558842469421,0.00013641462502854,0.999712465107947
"Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)",0.998788545949049,0.998887034635285,0.000381170710623544,0.99919196699276
"Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)",0.999466718843443,0.999510035933778,0.000196779713390008,0.999635342786842
"Positive Regulation Of Erythrocyte Differentiation (GO:0045648)",0.996580288192669,0.996506487638917,0.00125267980116861,0.998131515350736
"Positive Regulation Of Establishment Of Protein Localization (GO:1904951)",0.997457129246209,0.997858052066561,0.000894590103857859,0.998923657974822
"Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749)",0.997686929480918,0.998037979318232,0.00112210964389075,0.998723927720849
"Positive Regulation Of Exocytosis (GO:0045921)",0.999704438830898,0.999738801047838,0.000120239219025036,0.999816575495708
"Positive Regulation Of Exosomal Secretion (GO:1903543)",0.999439270614186,0.999477500952803,0.000316903464538752,0.999723713240471
"Positive Regulation Of Extracellular Matrix Organization (GO:1903055)",0.998975106017004,0.998982423249116,0.00044515174048982,0.999291983422705
"Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238)",0.997625881700812,0.997653661753734,0.00074073976667027,0.998731111671592
"Positive Regulation Of Fat Cell Differentiation (GO:0045600)",0.999129754443168,0.999161315049746,0.000277729971063574,0.99950099640252
"Positive Regulation Of Fatty Acid Metabolic Process (GO:0045923)",0.995017281125565,0.995338101069557,0.00252343736436099,0.997564616789912
"Positive Regulation Of Fibroblast Proliferation (GO:0048146)",0.999767226619445,0.999804837965411,0.000148475527354938,0.999845444871751
"Positive Regulation Of Filopodium Assembly (GO:0051491)",0.99908316614373,0.999214015038966,0.000491920451063598,0.999472951620241
"Positive Regulation Of Focal Adhesion Assembly (GO:0051894)",0.999854803332652,0.999857484678203,5.9235860212522e-05,0.999915101904962
"Positive Regulation Of Glial Cell Differentiation (GO:0045687)",0.99902453275601,0.999086001135473,0.000386649250273398,0.999477141882974
"Positive Regulation Of Glucose Import (GO:0046326)",0.995130244400611,0.994955444870162,0.000909117234713224,0.997422077468399
"Positive Regulation Of Glucose Metabolic Process (GO:0010907)",0.990309438885149,0.992003400661563,0.00512623955407803,0.996156861251967
"Positive Regulation Of Glucose Transmembrane Transport (GO:0010828)",0.994296194432426,0.994227739989829,0.00157201102292342,0.996915573070522
"Positive Regulation Of Glycogen Metabolic Process (GO:0070875)",0.978839712168152,0.982513234316388,0.0154719129240447,0.990866826582957
"Positive Regulation Of Glycolytic Process (GO:0045821)",0.997507964579399,0.998007678617354,0.00153111616645134,0.998317823996283
"Positive Regulation Of Granulocyte Chemotaxis (GO:0071624)",0.999764657292127,0.999825165852976,0.000170699367823876,0.999843441343559
"Positive Regulation Of Growth (GO:0045927)",0.999611234213204,0.99962274807551,0.00012636238665618,0.999749700306499
"Positive Regulation Of Hemostasis (GO:1900048)",0.999560597815055,0.999594940900001,0.000256123141070294,0.999741145437559
"Positive Regulation Of Heterochromatin Formation (GO:0031453)",0.994471691339199,0.994527476185782,0.00179867704285362,0.997427003748763
"Positive Regulation Of Histone H3-K4 Methylation (GO:0051571)",0.982609524227639,0.981593177558663,0.00638257481005091,0.994034666168495
"Positive Regulation Of Histone Acetylation (GO:0035066)",0.996419141440007,0.996430490945756,0.00177902979510295,0.998192434020191
"Positive Regulation Of Histone Deacetylation (GO:0031065)",0.989882931006514,0.990562028401718,0.00342445729209498,0.996694250102615
"Positive Regulation Of Histone Methylation (GO:0031062)",0.986944646253614,0.987214693282323,0.00540324135679182,0.994866404835212
"Positive Regulation Of Homotypic Cell-Cell Adhesion (GO:0034112)",0.999230625060528,0.99957071042051,0.000882796300644558,0.999483061015342
"Positive Regulation Of Hormone Secretion (GO:0046887)",0.995874609752953,0.996654998346285,0.00331185222031279,0.997699897602078
"Positive Regulation Of Immune Effector Process (GO:0002699)",0.999711944495532,0.999743519951085,0.000136498302101157,0.99985534027766
"Positive Regulation Of Immune Response (GO:0050778)",0.999342117314119,0.999394682288948,0.00019987978646387,0.999577732054286
"Positive Regulation Of Immune System Process (GO:0002684)",0.998097942382641,0.998143693403405,0.000983706042310844,0.998814427083362
"Positive Regulation Of Immunoglobulin Production (GO:0002639)",0.999277579114247,0.99928069967928,0.000241378170363266,0.99956990921496
"Positive Regulation Of Inflammatory Response (GO:0050729)",0.999470796296442,0.999516245369675,0.000179276174284196,0.999701904784409
"Positive Regulation Of Innate Immune Response (GO:0045089)",0.999464494434039,0.999632801987286,0.000388965499478775,0.999656502171877
"Positive Regulation Of Insulin Secretion (GO:0032024)",0.999600870261782,0.999624896428356,0.000121459303038734,0.999713524080371
"Positive Regulation Of Interferon-Alpha Production (GO:0032727)",0.994679088513629,0.995683880196881,0.00278091222798267,0.998014787056484
"Positive Regulation Of Interferon-Beta Production (GO:0032728)",0.99863711412224,0.998663449750914,0.000518390663070091,0.99926368963208
"Positive Regulation Of Interleukin-1 Beta Production (GO:0032731)",0.998993320290913,0.999035181793346,0.000408284324535968,0.999371163171436
"Positive Regulation Of Interleukin-1 Production (GO:0032732)",0.998972920645812,0.999060963099032,0.00035914591485672,0.99937368252536
"Positive Regulation Of Interleukin-10 Production (GO:0032733)",0.998072372137408,0.998203461608663,0.000710102257621254,0.998888518784045
"Positive Regulation Of Interleukin-12 Production (GO:0032735)",0.99925879040556,0.999263115904406,0.000199126746992332,0.999546769422248
"Positive Regulation Of Interleukin-17 Production (GO:0032740)",0.996792417716644,0.996747001772845,0.00132151655428659,0.99817762981904
"Positive Regulation Of Interleukin-2 Production (GO:0032743)",0.999607040618901,0.99963117308125,0.000200541113792551,0.999749874084127
"Positive Regulation Of Interleukin-4 Production (GO:0032753)",0.999849127714477,0.999852956763072,7.83782056553384e-05,0.999909883198217
"Positive Regulation Of Interleukin-6 Production (GO:0032755)",0.999543323244293,0.999573621234308,0.00011849471693634,0.99972525316937
"Positive Regulation Of Interleukin-8 Production (GO:0032757)",0.999358696536317,0.999439225968987,0.000303918524440567,0.999646545991653
"Positive Regulation Of Intracellular Transport (GO:0032388)",0.9996679003093,0.999678053027979,9.44866258248277e-05,0.999772196954132
"Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244)",0.999711117063389,0.999764256174088,0.000131224183923532,0.999838449739854
"Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414)",0.999842841555153,0.999841437995733,4.06231446891814e-05,0.999901692621314
"Positive Regulation Of Kinase Activity (GO:0033674)",0.999490135750831,0.999502393214343,9.71002804299128e-05,0.999654889733829
"Positive Regulation Of Lamellipodium Assembly (GO:0010592)",0.99973999464942,0.999746724014704,3.8840077820687e-05,0.999875056268731
"Positive Regulation Of Lamellipodium Organization (GO:1902745)",0.999685996476613,0.999691240832903,8.62369096671446e-05,0.99983776010868
"Positive Regulation Of Leukocyte Activation (GO:0002696)",0.998821190593323,0.999091510117441,0.000822631412443149,0.999331863427202
"Positive Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904996)",0.999458639631828,0.999533614379063,0.000278673160102819,0.9996299771998
"Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039)",0.99962190322949,0.999687493350778,0.000155286528905487,0.999769799741845
"Positive Regulation Of Leukocyte Chemotaxis (GO:0002690)",0.996996855459549,0.998144056391977,0.00307231512417328,0.998410355476507
"Positive Regulation Of Leukocyte Degranulation (GO:0043302)",0.99638523292739,0.997097196983796,0.0026041861399791,0.998688954668778
"Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912)",0.999921738313517,0.999925162766831,2.18341885941934e-05,0.999952477246882
"Positive Regulation Of Leukocyte Migration (GO:0002687)",0.999719659753745,0.99972107109864,0.000127179008877867,0.999805925553784
"Positive Regulation Of Leukocyte Proliferation (GO:0070665)",0.992505679429318,0.994003174673829,0.00554767662036122,0.996283390813722
"Positive Regulation Of Lipid Biosynthetic Process (GO:0046889)",0.985831942890211,0.987983048804198,0.00826260993357502,0.993040435970064
"Positive Regulation Of Lipid Catabolic Process (GO:0050996)",0.999467911048011,0.999562705976728,0.000289622788997652,0.999568617839266
"Positive Regulation Of Lipid Kinase Activity (GO:0090218)",0.995317779726129,0.99542638551238,0.00234068683920989,0.997189245852085
"Positive Regulation Of Lipid Metabolic Process (GO:0045834)",0.999034964448683,0.999415358207918,0.00102457396493843,0.999277126401099
"Positive Regulation Of Lipid Storage (GO:0010884)",0.998896555892836,0.998915315177712,0.00046703365977849,0.999381339269618
"Positive Regulation Of Locomotion (GO:0040017)",0.997813966995805,0.997986846803806,0.000818993267886737,0.998814852751399
"Positive Regulation Of Lymphocyte Activation (GO:0051251)",0.999621651584392,0.999670320936527,0.000162144898773279,0.999768488142562
"Positive Regulation Of Lymphocyte Chemotaxis (GO:0140131)",0.998289118644129,0.998843773601248,0.0012680689743902,0.999037191494735
"Positive Regulation Of Lymphocyte Differentiation (GO:0045621)",0.998191661370853,0.998308349628313,0.000598525911982554,0.998892588457184
"Positive Regulation Of Lymphocyte Migration (GO:2000403)",0.994441112721562,0.996395045697373,0.00610802151006974,0.99706107221994
"Positive Regulation Of Lymphocyte Proliferation (GO:0050671)",0.999410080022221,0.999485404976465,0.000277489458530867,0.99962210618487
"Positive Regulation Of mRNA Catabolic Process (GO:0061014)",0.998778876604474,0.998889918307619,0.000325349247749328,0.99924820810101
"Positive Regulation Of mRNA Metabolic Process (GO:1903313)",0.983461622968565,0.984138456157903,0.00658016244618653,0.994309507164764
"Positive Regulation Of mRNA Processing (GO:0050685)",0.995340277488264,0.995450526081975,0.00107099923576862,0.998710185849674
"Positive Regulation Of mRNA Splicing, Via Spliceosome (GO:0048026)",0.995867904973287,0.995854003500074,0.00062165349736754,0.998908278118911
"Positive Regulation Of Macroautophagy (GO:0016239)",0.996495604156168,0.996650880943003,0.000869139313192019,0.998026445434019
"Positive Regulation Of Macrophage Activation (GO:0043032)",0.999034587940974,0.999176042136303,0.000699695327597836,0.99950701879735
"Positive Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010744)",0.998255995405132,0.998788924716216,0.00130242835190316,0.999101514131054
"Positive Regulation Of Macrophage Migration (GO:1905523)",0.998748189548162,0.999368565284458,0.0014626893331498,0.999308383979029
"Positive Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051044)",0.998906906548341,0.999176795823876,0.000918589291780725,0.999305917395921
"Positive Regulation Of Metabolic Process (GO:0009893)",0.998485362675917,0.998449164167348,0.000584873743176274,0.999063151403785
"Positive Regulation Of miRNA Metabolic Process (GO:2000630)",0.998386496758881,0.998409048783889,0.000472037553918901,0.999055464106456
"Positive Regulation Of miRNA Transcription (GO:1902895)",0.998497869733423,0.998493752228959,0.000469634221506183,0.999116554237418
"Positive Regulation Of Microtubule Polymerization (GO:0031116)",0.999501651559478,0.999482443023845,0.000240834573156556,0.999697548099141
"Positive Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031112)",0.999739644711397,0.99972624587219,0.000115188324670431,0.999828788999632
"Positive Regulation Of Mitochondrial Fission (GO:0090141)",0.998630973074296,0.998731374851822,0.000695169449211161,0.99913806051358
"Positive Regulation Of Mitochondrial Translation (GO:0070131)",0.991448990435787,0.992467214257172,0.00367181429625311,0.994807519077067
"Positive Regulation Of Mitochondrion Organization (GO:0010822)",0.999116306006895,0.999125528214217,0.000236573501502462,0.99945125085745
"Positive Regulation Of Mitotic Cell Cycle (GO:0045931)",0.997699404117558,0.997771908592963,0.00084570918570002,0.998637329808573
"Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992)",0.999276270693992,0.999233777294155,0.000152570863380005,0.999531328554754
"Positive Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090267)",0.995103521106144,0.995774777482392,0.00346034043112982,0.99744869447292
"Positive Regulation Of Mitotic Nuclear Division (GO:0045840)",0.99939199148293,0.999465846816172,0.00033003319369877,0.999585067704811
"Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970)",0.99200145356582,0.992307444231628,0.00404432517709312,0.995882590140992
"Positive Regulation Of Monoatomic Ion Transport (GO:0043270)",0.998685923438839,0.998915037130923,0.000848559897752125,0.999248481594455
"Positive Regulation Of Monocyte Chemotaxis (GO:0090026)",0.994868380648352,0.997061851622653,0.00614147736839502,0.997642394692042
"Positive Regulation Of Mononuclear Cell Migration (GO:0071677)",0.998097118709442,0.998917612403202,0.00206647737516027,0.999033548582015
"Positive Regulation Of Monooxygenase Activity (GO:0032770)",0.998943600420055,0.999182693262061,0.000831637665391744,0.999321031884064
"Positive Regulation Of Morphogenesis Of An Epithelium (GO:1905332)",0.99099901482351,0.991819662167239,0.00511157542150951,0.99528551476057
"Positive Regulation Of Muscle Hypertrophy (GO:0014742)",0.995510297688474,0.996931807857408,0.00365891251744478,0.997476657964919
"Positive Regulation Of Myeloid Cell Differentiation (GO:0045639)",0.996556931952145,0.996620948034821,0.00119231696805694,0.998052194278568
"Positive Regulation Of Myeloid Leukocyte Cytokine Production Involved In Immune Response (GO:0061081)",0.9998668284485,0.99987051273549,7.25874886676699e-05,0.999908906384196
"Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763)",0.999600399459441,0.999636271523632,0.00017547440518299,0.999744033005337
"Positive Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002888)",0.999863048309938,0.999906422091189,8.38332618087123e-05,0.999919957565084
"Positive Regulation Of Myoblast Differentiation (GO:0045663)",0.998936255341024,0.998952732544771,0.000263735121116418,0.999266378198612
"Positive Regulation Of Natural Killer Cell Activation (GO:0032816)",0.999763357846008,0.999746298516971,0.000121113984184842,0.99985344454653
"Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045954)",0.999744145081258,0.999784553985684,0.000153633243333528,0.999816018428689
"Positive Regulation Of Natural Killer Cell Mediated Immunity (GO:0002717)",0.999741305100284,0.999781261919236,0.000150536030121432,0.999811338532641
"Positive Regulation Of Nervous System Development (GO:0051962)",0.998091824116935,0.998177942589889,0.00100154292609385,0.998764600766559
"Positive Regulation Of Neural Precursor Cell Proliferation (GO:2000179)",0.999413456845504,0.999496772994204,0.0003987242743568,0.999588018781975
"Positive Regulation Of Neuroblast Proliferation (GO:0002052)",0.99964284969571,0.999664633367771,0.000185821962833792,0.999707348004077
"Positive Regulation Of Neurogenesis (GO:0050769)",0.998555945350774,0.998603119484963,0.000451525638057656,0.999005951966704
"Positive Regulation Of Neuron Apoptotic Process (GO:0043525)",0.999497386555996,0.999569335488314,0.000303317341654666,0.999719155751014
"Positive Regulation Of Neuron Death (GO:1901216)",0.999479796341172,0.99958087825601,0.000289172696691276,0.999677142677987
"Positive Regulation Of Neuron Differentiation (GO:0045666)",0.999483779358537,0.999454394978473,0.000190861723462139,0.99961552655696
"Positive Regulation Of Neuron Projection Development (GO:0010976)",0.999168899221301,0.999173840625862,0.000344349193827808,0.999408538581094
"Positive Regulation Of Neutrophil Chemotaxis (GO:0090023)",0.999764657292127,0.999825165852976,0.000170699367823876,0.999843441343559
"Positive Regulation Of Neutrophil Migration (GO:1902624)",0.999682577221746,0.999778672048122,0.000238036814732425,0.999790601889675
"Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429)",0.99725657605829,0.997371295153341,0.00205713260789535,0.998459044875859
"Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407)",0.997213492688617,0.997292599651858,0.00204082505293369,0.998444173404908
"Positive Regulation Of Nitric-Oxide Synthase Activity (GO:0051000)",0.993196450615112,0.995247284081443,0.00710779846044983,0.995598008959504
"Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173)",0.99922242813114,0.999293276435431,0.000390004578363408,0.999473022895687
"Positive Regulation Of Nuclear Division (GO:0051785)",0.999618581685987,0.999708478858621,0.000287321097861555,0.999754391641423
"Positive Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900153)",0.999532068872164,0.99963678957242,0.000393500525204886,0.999740085397066
"Positive Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060213)",0.999519064474676,0.999531362819618,0.000157289409724204,0.999725800885877
"Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824)",0.99870436301721,0.998785988848743,0.000426619917502487,0.999271432456682
"Positive Regulation Of Organelle Assembly (GO:1902117)",0.999094539872426,0.999112425413993,0.000246111046431384,0.999409849208472
"Positive Regulation Of Organelle Organization (GO:0010638)",0.999709123377185,0.999744956319417,0.000126631004472429,0.999802408862662
"Positive Regulation Of Ossification (GO:0045778)",0.99807641654525,0.998078492452355,0.000735546115109646,0.998789219951793
"Positive Regulation Of Osteoblast Differentiation (GO:0045669)",0.989529516778607,0.989580464879439,0.0041413448896577,0.993999437395714
"Positive Regulation Of Osteoclast Differentiation (GO:0045672)",0.999925236742821,0.999928097157597,3.56767182825086e-05,0.999943664506114
"Positive Regulation Of Oxidoreductase Activity (GO:0051353)",0.998627115137039,0.99870507482664,0.000766862561266586,0.999203367512807
"Positive Regulation Of p38MAPK Cascade (GO:1900745)",0.999347128197335,0.999378568746785,0.000287591961903569,0.999607319280048
"Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862)",0.999616555274669,0.999690240860754,0.000185186186401545,0.999734895207612
"Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208)",0.999525389364326,0.999593139007406,0.000248097102838567,0.99971867730127
"Positive Regulation Of Peptidase Activity (GO:0010952)",0.999440483023749,0.999488978903156,0.000161589988691271,0.999789712245554
"Positive Regulation Of Peptide Hormone Secretion (GO:0090277)",0.9925297628019,0.992789292430465,0.00262212722138048,0.995976846161574
"Positive Regulation Of Peptidyl-Lysine Acetylation (GO:2000758)",0.995597429810825,0.995639574224637,0.00185677321224256,0.997810623401643
"Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138)",0.999276420575504,0.999277473855028,0.000182726066773902,0.999554647404348
"Positive Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010800)",0.999081322256046,0.99904511491747,0.000378574959233474,0.99955312213824
"Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)",0.998762670984983,0.998811367278853,0.000389084894825727,0.999202714549685
"Positive Regulation Of Phagocytosis (GO:0050766)",0.999673892060897,0.999695262501539,0.000102041659134734,0.999815145424406
"Positive Regulation Of Phosphatase Activity (GO:0010922)",0.999319830889897,0.999292351525534,0.00017336793898144,0.999686006213268
"Positive Regulation Of Phosphate Metabolic Process (GO:0045937)",0.99888352670315,0.999139718931254,0.000735526842334581,0.99940204144875
"Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552)",0.995813126651079,0.996543914085133,0.00252248613889597,0.997380488515331
"Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)",0.996815929297392,0.997318856062121,0.00167023559122016,0.998079430460777
"Positive Regulation Of Phospholipase C Activity (GO:0010863)",0.999075187827532,0.999146969995533,0.00047174101497219,0.999388504464607
"Positive Regulation Of Phospholipase Activity (GO:0010518)",0.992348727104296,0.997382841455958,0.0114668985845177,0.995776549241493
"Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516)",0.999322629839714,0.999356200464593,0.000283514448365391,0.999714771559287
"Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)",0.999676391546935,0.999667270226285,7.49092745503877e-05,0.999790058808055
"Positive Regulation Of Platelet Aggregation (GO:1901731)",0.997072458986802,0.998407885151184,0.00273789916193713,0.998114302275152
"Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702)",0.999487494228395,0.999529553752666,0.000174671201789315,0.999687874988368
"Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800)",0.99783688665113,0.997780913451337,0.000589524002624645,0.998857276540958
"Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)",0.998169473953624,0.998209373808134,0.000498269892108974,0.999034534036059
"Positive Regulation Of Protein Autophosphorylation (GO:0031954)",0.999325151212688,0.99947186712627,0.000309267478297855,0.999617715255108
"Positive Regulation Of Protein Binding (GO:0032092)",0.999657123559344,0.999689682616745,0.000122416124879769,0.999768529313846
"Positive Regulation Of Protein Catabolic Process (GO:0045732)",0.999172257983662,0.999250684363116,0.000245674477550274,0.99951931572391
"Positive Regulation Of Protein Deacetylation (GO:0090312)",0.992906361008124,0.994871188511078,0.00443862556253479,0.997345019363889
"Positive Regulation Of Protein Dephosphorylation (GO:0035307)",0.999282132139003,0.999275881641714,0.000168095694686458,0.999654050732008
"Positive Regulation Of Protein Export From Nucleus (GO:0046827)",0.999082765228528,0.999279462750782,0.000836013588607286,0.999471620405128
"Positive Regulation Of Protein Import Into Nucleus (GO:0042307)",0.998541892843792,0.998642843370163,0.000604869081196247,0.99919212371322
"Positive Regulation Of Protein Kinase B Signaling (GO:0051897)",0.998944296278517,0.999036643029739,0.000350829574791758,0.999407519220363
"Positive Regulation Of Protein Localization (GO:1903829)",0.999406019035515,0.999461632906935,0.00021502794217662,0.999598673297327
"Positive Regulation Of Protein Localization To Cajal Body (GO:1904871)",0.995718174458152,0.996165641020695,0.00193014980059473,0.999078484456117
"Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377)",0.99967787280557,0.999684806744741,0.000102503483189781,0.999787958951062
"Positive Regulation Of Protein Localization To Cell Surface (GO:2000010)",0.999795336992135,0.999841155129924,0.000154750300729117,0.999866864814814
"Positive Regulation Of Protein Localization To Chromosome, Telomeric Region (GO:1904816)",0.996322476479279,0.996613758508535,0.00112943887311326,0.998942053014038
"Positive Regulation Of Protein Localization To Membrane (GO:1905477)",0.999167528582872,0.99924784476597,0.000344095531800266,0.999473753061926
"Positive Regulation Of Protein Localization To Nucleus (GO:1900182)",0.99825706090326,0.998276794044737,0.000422280271283761,0.999089216915021
"Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078)",0.999652021864036,0.999648023093903,0.00012029618943344,0.999776247178275
"Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322)",0.998774038020285,0.998748748612798,0.000354997334297205,0.999305121050567
"Positive Regulation Of Protein Polymerization (GO:0032273)",0.999601141524302,0.9996029423229,0.0001151797422832,0.999753612881969
"Positive Regulation Of Protein Processing (GO:0010954)",0.999898251302931,0.999894868290174,3.96521833596924e-05,0.999941631262772
"Positive Regulation Of Protein Secretion (GO:0050714)",0.997694464448949,0.997955071369485,0.00086772640915128,0.998657668304291
"Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)",0.999049643567369,0.999137749829817,0.000346690561031474,0.999420629827332
"Positive Regulation Of Protein Targeting To Membrane (GO:0090314)",0.998733111080604,0.998646775953783,0.00059999291011949,0.999303334055565
"Positive Regulation Of Protein Targeting To Mitochondrion (GO:1903955)",0.998493381326853,0.99871807410128,0.000630221052288001,0.999213057426923
"Positive Regulation Of Protein Transport (GO:0051222)",0.999410220220501,0.999463148379996,0.000193386550438927,0.99961117934403
"Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098)",0.996286328685171,0.99702013848468,0.00240099957312685,0.99825861085815
"Positive Regulation Of Protein Ubiquitination (GO:0031398)",0.999335617701421,0.999272130326147,0.000193190251942207,0.999602020663323
"Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)",0.999362253371976,0.999376416791581,0.00014810601536443,0.999634287141573
"Positive Regulation Of Protein-Containing Complex Disassembly (GO:0043243)",0.994510529289992,0.994894342993341,0.00270884479208233,0.997166636241889
"Positive Regulation Of Proteolysis (GO:0045862)",0.999041829062272,0.999191975274288,0.00045303770440498,0.999436810498058
"Positive Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903052)",0.99929210576184,0.999331435689005,0.000328366466073896,0.9995516537764
"Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379)",0.999646567295252,0.99964413529435,8.81768544077604e-05,0.999790374195938
"Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427)",0.996452569128974,0.997444329510118,0.00253548919810681,0.998101785884767
"Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894)",0.996516481411003,0.997389644466655,0.00237424551545648,0.99815322220465
"Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260)",0.999893588083456,0.999899658229409,3.85352395457504e-05,0.999925949341497
"Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591)",0.999768541308157,0.999748372046132,0.000106958655867013,0.999857565731974
"Positive Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090200)",0.99928510380257,0.999259221105218,0.00031803659185966,0.999570364782143
