"","x"
"Positive Regulation Of T Cell Differentiation (GO:0045582)",8.66477143286659e-13
"Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916)",0.0218157362833915
"Positive Regulation Of T Cell Mediated Immunity (GO:0002711)",2.05546747209876e-08
"Positive Regulation Of T Cell Migration (GO:2000406)",1.09611090942469e-07
"Positive Regulation Of T Cell Proliferation (GO:0042102)",9.90651085477707e-05
"Positive Regulation Of T Cell Receptor Signaling Pathway (GO:0050862)",0.000105862429247684
"Positive Regulation Of T-helper 17 Type Immune Response (GO:2000318)",0.00509578280344358
"Positive Regulation Of T-helper Cell Differentiation (GO:0045624)",0.00714947209911716
"Positive Regulation Of TOR Signaling (GO:0032008)",0.15507751460586
"Positive Regulation Of TORC1 Signaling (GO:1904263)",0.134087543757641
"Positive Regulation Of Wnt Signaling Pathway (GO:0030177)",0.0124776626884197
"Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233)",4.66026580715439e-08
"Positive Regulation Of Actin Filament Polymerization (GO:0030838)",0.000222845001535117
"Positive Regulation Of Activated T Cell Proliferation (GO:0042104)",0.00249013398237718
"Positive Regulation Of Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002824)",0.0024478366916574
"Positive Regulation Of Adenylate Cyclase Activity (GO:0045762)",0.0155577199595894
"Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635)",7.68853426079077e-05
"Positive Regulation Of Alpha-Beta T Cell Differentiation (GO:0046638)",8.81461247598288e-05
"Positive Regulation Of Alpha-Beta T Cell Proliferation (GO:0046641)",0.000237837389841724
"Positive Regulation Of Amide Metabolic Process (GO:0034250)",3.77777444663714e-09
"Positive Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902993)",0.00100942764491405
"Positive Regulation Of Amyloid-Beta Formation (GO:1902004)",0.00345498300242836
"Positive Regulation Of Angiogenesis (GO:0045766)",0.0029580307812918
"Positive Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050857)",2.71726132932829e-05
"Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235)",4.12701900302174e-15
"Positive Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051987)",0.0316114224588105
"Positive Regulation Of Autophagosome Assembly (GO:2000786)",0.00164290196029868
"Positive Regulation Of Autophagy (GO:0010508)",1.71567429332723e-17
"Positive Regulation Of Axon Extension (GO:0045773)",0.27522178447214
"Positive Regulation Of Axonogenesis (GO:0050772)",0.0570240025923291
"Positive Regulation Of Binding (GO:0051099)",2.49684203488076e-18
"Positive Regulation Of Biomineral Tissue Development (GO:0070169)",1.33733386476775e-08
"Positive Regulation Of Biosynthetic Process (GO:0009891)",4.80242413574655e-05
"Positive Regulation Of Blood Coagulation (GO:0030194)",0.00154881450113126
"Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536)",3.06568557524369e-05
"Positive Regulation Of Bone Mineralization (GO:0030501)",2.50912884241557e-08
"Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886)",0.0211603710520576
"Positive Regulation Of Calcineurin-Mediated Signaling (GO:0106058)",0.0211603710520576
"Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427)",2.66721156565632e-08
"Positive Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901021)",0.155498863481436
"Positive Regulation Of Calcium Ion Transport (GO:0051928)",1.49042361106057e-06
"Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263)",0.0173638618503338
"Positive Regulation Of Carbohydrate Metabolic Process (GO:0045913)",0.00428212399265512
"Positive Regulation Of Cardiac Muscle Hypertrophy (GO:0010613)",0.0225387423753456
"Positive Regulation Of Catabolic Process (GO:0009896)",1.69051316845719e-06
"Positive Regulation Of Catalytic Activity (GO:0043085)",0.0212923368359967
"Positive Regulation Of Cation Channel Activity (GO:2001259)",7.16530576555057e-06
"Positive Regulation Of Cell Activation (GO:0050867)",5.30955600699869e-05
"Positive Regulation Of Cell Adhesion (GO:0045785)",0.00113988783407876
"Positive Regulation Of Cell Adhesion Mediated By Integrin (GO:0033630)",0.0105616175303874
"Positive Regulation Of Cell Communication (GO:0010647)",0.000828785776225074
"Positive Regulation Of Cell Cycle (GO:0045787)",2.80778251494013e-08
"Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808)",0.000101935696545861
"Positive Regulation Of Cell Cycle G2/M Phase Transition (GO:1902751)",3.41860808182791e-06
"Positive Regulation Of Cell Cycle Phase Transition (GO:1901989)",0.320264097675542
"Positive Regulation Of Cell Cycle Process (GO:0090068)",6.81802145835537e-15
"Positive Regulation Of Cell Death (GO:0010942)",8.9922710045401e-06
"Positive Regulation Of Cell Development (GO:0010720)",0.0122926727280744
"Positive Regulation Of Cell Division (GO:0051781)",0.0242167407323073
"Positive Regulation Of Cell Growth (GO:0030307)",9.58947047934985e-08
"Positive Regulation Of Cell Junction Assembly (GO:1901890)",0.0246561848171212
"Positive Regulation Of Cell Projection Organization (GO:0031346)",8.00415625764468e-09
"Positive Regulation Of Cell-Cell Adhesion (GO:0022409)",1.0066922979141e-10
"Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)",1.9673125741971e-06
"Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)",2.75681796736812e-05
"Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117)",0.502792977246489
"Positive Regulation Of Cellular Component Biogenesis (GO:0044089)",0.00146879178180676
"Positive Regulation Of Cellular Component Organization (GO:0051130)",0.00479977367463755
"Positive Regulation Of Cellular Metabolic Process (GO:0031325)",8.80475537353554e-06
"Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846)",0.00641154971959886
"Positive Regulation Of Chemokine Production (GO:0032722)",2.05885141767756e-14
"Positive Regulation Of Chemotaxis (GO:0050921)",3.26158801916572e-06
"Positive Regulation Of Cholesterol Efflux (GO:0010875)",0.00122376634769485
"Positive Regulation Of Cholesterol Transport (GO:0032376)",3.72964946788428e-05
"Positive Regulation Of Chromosome Organization (GO:2001252)",3.50525290381899e-06
"Positive Regulation Of Chromosome Segregation (GO:0051984)",0.0123378089354079
"Positive Regulation Of Chromosome Separation (GO:1905820)",6.19969901440919e-07
"Positive Regulation Of Cilium Assembly (GO:0045724)",0.186432405780328
"Positive Regulation Of Coagulation (GO:0050820)",0.142625395088632
"Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162)",2.25424948450151e-05
"Positive Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904031)",1.93921242635391e-06
"Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737)",3.38851750064729e-06
"Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056)",7.01213078449053e-15
"Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)",4.87178634236764e-23
"Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720)",1.09823567726654e-06
"Positive Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900017)",1.88678056228293e-07
"Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961)",5.88446925285345e-13
"Positive Regulation Of Cytokinesis (GO:0032467)",0.0881860074845798
"Positive Regulation Of Cytoplasmic Translation (GO:2000767)",0.000247634324639044
"Positive Regulation Of Cytoskeleton Organization (GO:0051495)",6.17127199199744e-07
"Positive Regulation Of Cytosolic Calcium Ion Concentration Involved In Phospholipase C-activating G Protein-Coupled Signaling Pathway (GO:0051482)",8.88849777939463e-05
"Positive Regulation Of Defense Response (GO:0031349)",4.66060511065238e-30
"Positive Regulation Of Defense Response To Virus By Host (GO:0002230)",1.32909788997003e-08
"Positive Regulation Of Dendrite Morphogenesis (GO:0050775)",0.262856453123468
"Positive Regulation Of Dendritic Spine Development (GO:0060999)",0.772692374885363
"Positive Regulation Of Dephosphorylation (GO:0035306)",0.00632966630551992
"Positive Regulation Of Developmental Growth (GO:0048639)",0.00114251124326623
"Positive Regulation Of Double-Strand Break Repair (GO:2000781)",1.40225204325874e-07
"Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168)",0.0113265121020199
"Positive Regulation Of Endocytosis (GO:0045807)",7.77107262471166e-14
"Positive Regulation Of Endopeptidase Activity (GO:0010950)",3.75244702231387e-07
"Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353)",2.17671571745884e-05
"Positive Regulation Of Endothelial Cell Migration (GO:0010595)",9.57160673356856e-10
"Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)",9.76241788610724e-08
"Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742)",0.0099853722131861
"Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037)",1.27038712808682e-06
"Positive Regulation Of Epithelial Cell Migration (GO:0010634)",4.59052610076761e-05
"Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)",6.63165157180973e-15
"Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)",4.01384622159679e-10
"Positive Regulation Of Erythrocyte Differentiation (GO:0045648)",1.90627758277984e-09
"Positive Regulation Of Establishment Of Protein Localization (GO:1904951)",0.100125624091645
"Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749)",2.23638424509049e-06
"Positive Regulation Of Exocytosis (GO:0045921)",0.000407303802234927
"Positive Regulation Of Exosomal Secretion (GO:1903543)",0.112671032225294
"Positive Regulation Of Extracellular Matrix Organization (GO:1903055)",0.0583358761326402
"Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238)",2.16169924232765e-09
"Positive Regulation Of Fat Cell Differentiation (GO:0045600)",0.000324002372379664
"Positive Regulation Of Fatty Acid Metabolic Process (GO:0045923)",0.0101734818162277
"Positive Regulation Of Fibroblast Proliferation (GO:0048146)",0.00878869651035651
"Positive Regulation Of Filopodium Assembly (GO:0051491)",0.000122226920657047
"Positive Regulation Of Focal Adhesion Assembly (GO:0051894)",0.235480216985301
"Positive Regulation Of Glial Cell Differentiation (GO:0045687)",0.012048618928733
"Positive Regulation Of Glucose Import (GO:0046326)",0.0589795216848398
"Positive Regulation Of Glucose Metabolic Process (GO:0010907)",0.0208226460467438
"Positive Regulation Of Glucose Transmembrane Transport (GO:0010828)",0.00560277888370735
"Positive Regulation Of Glycogen Metabolic Process (GO:0070875)",0.312775239478516
"Positive Regulation Of Glycolytic Process (GO:0045821)",0.00724555613639891
"Positive Regulation Of Granulocyte Chemotaxis (GO:0071624)",0.00287046710540195
"Positive Regulation Of Growth (GO:0045927)",3.55489237916005e-08
"Positive Regulation Of Hemostasis (GO:1900048)",0.142625395088632
"Positive Regulation Of Heterochromatin Formation (GO:0031453)",0.0423873661565648
"Positive Regulation Of Histone H3-K4 Methylation (GO:0051571)",0.07087257665187
"Positive Regulation Of Histone Acetylation (GO:0035066)",0.0274982674714054
"Positive Regulation Of Histone Deacetylation (GO:0031065)",0.0116684194855615
"Positive Regulation Of Histone Methylation (GO:0031062)",0.0182447093778175
"Positive Regulation Of Homotypic Cell-Cell Adhesion (GO:0034112)",0.0572883721434313
"Positive Regulation Of Hormone Secretion (GO:0046887)",1.46860962086263e-05
"Positive Regulation Of Immune Effector Process (GO:0002699)",4.61472163382782e-09
"Positive Regulation Of Immune Response (GO:0050778)",3.63903939910125e-20
"Positive Regulation Of Immune System Process (GO:0002684)",8.9768065117906e-08
"Positive Regulation Of Immunoglobulin Production (GO:0002639)",1.09193118685804e-06
"Positive Regulation Of Inflammatory Response (GO:0050729)",1.62230451719408e-23
"Positive Regulation Of Innate Immune Response (GO:0045089)",5.36248319835353e-13
"Positive Regulation Of Insulin Secretion (GO:0032024)",0.0351166331465657
"Positive Regulation Of Interferon-Alpha Production (GO:0032727)",4.37101504146023e-07
"Positive Regulation Of Interferon-Beta Production (GO:0032728)",1.4967099477495e-13
"Positive Regulation Of Interleukin-1 Beta Production (GO:0032731)",2.34866237163682e-16
"Positive Regulation Of Interleukin-1 Production (GO:0032732)",2.75372303827619e-16
"Positive Regulation Of Interleukin-10 Production (GO:0032733)",8.75544338810006e-05
"Positive Regulation Of Interleukin-12 Production (GO:0032735)",2.06019815619875e-08
"Positive Regulation Of Interleukin-17 Production (GO:0032740)",0.000766544423365486
"Positive Regulation Of Interleukin-2 Production (GO:0032743)",0.00118326073303533
"Positive Regulation Of Interleukin-4 Production (GO:0032753)",8.25021037695115e-06
"Positive Regulation Of Interleukin-6 Production (GO:0032755)",5.25714605651909e-16
"Positive Regulation Of Interleukin-8 Production (GO:0032757)",5.69789589856765e-11
"Positive Regulation Of Intracellular Transport (GO:0032388)",0.00503286165453678
"Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244)",5.10620832485498e-06
"Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414)",5.56758648871487e-07
"Positive Regulation Of Kinase Activity (GO:0033674)",2.37162555643793e-11
"Positive Regulation Of Lamellipodium Assembly (GO:0010592)",0.00391895265001906
"Positive Regulation Of Lamellipodium Organization (GO:1902745)",0.00484328910851341
"Positive Regulation Of Leukocyte Activation (GO:0002696)",0.000415212847539062
"Positive Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904996)",0.000145578353828866
"Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039)",3.79933833177955e-11
"Positive Regulation Of Leukocyte Chemotaxis (GO:0002690)",7.35134039558092e-15
"Positive Regulation Of Leukocyte Degranulation (GO:0043302)",0.000857215053045008
"Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912)",0.0103317760879723
"Positive Regulation Of Leukocyte Migration (GO:0002687)",7.11892691387383e-06
"Positive Regulation Of Leukocyte Proliferation (GO:0070665)",3.050402300614e-05
"Positive Regulation Of Lipid Biosynthetic Process (GO:0046889)",0.0085847191664008
"Positive Regulation Of Lipid Catabolic Process (GO:0050996)",0.0582239233524751
"Positive Regulation Of Lipid Kinase Activity (GO:0090218)",0.000433362448397213
"Positive Regulation Of Lipid Metabolic Process (GO:0045834)",0.0127906805649338
"Positive Regulation Of Lipid Storage (GO:0010884)",0.00970729960859216
"Positive Regulation Of Locomotion (GO:0040017)",0.00471547816803732
"Positive Regulation Of Lymphocyte Activation (GO:0051251)",1.33802775272307e-09
"Positive Regulation Of Lymphocyte Chemotaxis (GO:0140131)",1.94108534510113e-05
"Positive Regulation Of Lymphocyte Differentiation (GO:0045621)",0.00138522386759327
"Positive Regulation Of Lymphocyte Migration (GO:2000403)",3.37450988610702e-06
"Positive Regulation Of Lymphocyte Proliferation (GO:0050671)",2.71045633986268e-11
"Positive Regulation Of mRNA Catabolic Process (GO:0061014)",2.2117599347392e-06
"Positive Regulation Of mRNA Metabolic Process (GO:1903313)",0.000305145274719057
"Positive Regulation Of mRNA Processing (GO:0050685)",0.00368240048750212
"Positive Regulation Of mRNA Splicing, Via Spliceosome (GO:0048026)",0.00303565559980146
"Positive Regulation Of Macroautophagy (GO:0016239)",2.38417818945501e-07
"Positive Regulation Of Macrophage Activation (GO:0043032)",0.228427015461983
"Positive Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010744)",0.00116669119810534
"Positive Regulation Of Macrophage Migration (GO:1905523)",2.51714295888956e-05
"Positive Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051044)",0.337509366058415
"Positive Regulation Of Metabolic Process (GO:0009893)",1.52462494952651e-05
"Positive Regulation Of miRNA Metabolic Process (GO:2000630)",8.06231878451574e-11
"Positive Regulation Of miRNA Transcription (GO:1902895)",6.02178007497527e-07
"Positive Regulation Of Microtubule Polymerization (GO:0031116)",0.00408333229442855
"Positive Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031112)",0.090387994751676
"Positive Regulation Of Mitochondrial Fission (GO:0090141)",0.0461936321223975
"Positive Regulation Of Mitochondrial Translation (GO:0070131)",0.261834580311155
"Positive Regulation Of Mitochondrion Organization (GO:0010822)",3.77126499528806e-12
"Positive Regulation Of Mitotic Cell Cycle (GO:0045931)",0.222137392624996
"Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992)",0.00293553499731003
"Positive Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090267)",0.0191449894668312
"Positive Regulation Of Mitotic Nuclear Division (GO:0045840)",0.000632775766841271
"Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970)",0.948478958262941
"Positive Regulation Of Monoatomic Ion Transport (GO:0043270)",0.00021723225403347
"Positive Regulation Of Monocyte Chemotaxis (GO:0090026)",2.93863250763876e-06
"Positive Regulation Of Mononuclear Cell Migration (GO:0071677)",2.18903224177865e-10
"Positive Regulation Of Monooxygenase Activity (GO:0032770)",0.000373897359429993
"Positive Regulation Of Morphogenesis Of An Epithelium (GO:1905332)",0.00019004276708907
"Positive Regulation Of Muscle Hypertrophy (GO:0014742)",0.0225387423753456
"Positive Regulation Of Myeloid Cell Differentiation (GO:0045639)",1.64958392418319e-09
"Positive Regulation Of Myeloid Leukocyte Cytokine Production Involved In Immune Response (GO:0061081)",0.00907290040548217
"Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763)",0.00157479190598656
"Positive Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002888)",0.00976473044684896
"Positive Regulation Of Myoblast Differentiation (GO:0045663)",0.000564102543851701
"Positive Regulation Of Natural Killer Cell Activation (GO:0032816)",1.85658333283066e-06
"Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045954)",0.0106708838417466
"Positive Regulation Of Natural Killer Cell Mediated Immunity (GO:0002717)",0.0163320402734774
"Positive Regulation Of Nervous System Development (GO:0051962)",0.0762774813897848
"Positive Regulation Of Neural Precursor Cell Proliferation (GO:2000179)",5.70978133730631e-06
"Positive Regulation Of Neuroblast Proliferation (GO:0002052)",0.000174012969337568
"Positive Regulation Of Neurogenesis (GO:0050769)",4.45107578316725e-07
"Positive Regulation Of Neuron Apoptotic Process (GO:0043525)",0.00514807321620344
"Positive Regulation Of Neuron Death (GO:1901216)",2.29038698369139e-05
"Positive Regulation Of Neuron Differentiation (GO:0045666)",0.146536023906338
"Positive Regulation Of Neuron Projection Development (GO:0010976)",1.58772708919972e-10
"Positive Regulation Of Neutrophil Chemotaxis (GO:0090023)",0.00287046710540195
"Positive Regulation Of Neutrophil Migration (GO:1902624)",0.000209431847940712
"Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429)",0.0312685539509895
"Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407)",0.00971943205079058
"Positive Regulation Of Nitric-Oxide Synthase Activity (GO:0051000)",0.0344552900019241
"Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173)",0.00135963704660163
"Positive Regulation Of Nuclear Division (GO:0051785)",0.0386058338230598
"Positive Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900153)",6.4763777030772e-05
"Positive Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060213)",0.00338436509356097
"Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824)",0.00156955381582753
"Positive Regulation Of Organelle Assembly (GO:1902117)",0.00188543493629952
"Positive Regulation Of Organelle Organization (GO:0010638)",0.02001423692897
"Positive Regulation Of Ossification (GO:0045778)",4.34604113975881e-09
"Positive Regulation Of Osteoblast Differentiation (GO:0045669)",4.00604798073313e-08
"Positive Regulation Of Osteoclast Differentiation (GO:0045672)",0.00453566238290091
"Positive Regulation Of Oxidoreductase Activity (GO:0051353)",0.277363451679222
"Positive Regulation Of p38MAPK Cascade (GO:1900745)",2.08525770796752e-05
"Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862)",0.845853686414574
"Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208)",1.91486958619167e-13
"Positive Regulation Of Peptidase Activity (GO:0010952)",7.6696421541743e-06
"Positive Regulation Of Peptide Hormone Secretion (GO:0090277)",0.0781148081389078
"Positive Regulation Of Peptidyl-Lysine Acetylation (GO:2000758)",0.0130259096094134
"Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138)",1.7471730258404e-11
"Positive Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010800)",0.00373471487089992
"Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)",6.19023383954219e-22
"Positive Regulation Of Phagocytosis (GO:0050766)",1.98042607358252e-13
"Positive Regulation Of Phosphatase Activity (GO:0010922)",0.152492360196936
"Positive Regulation Of Phosphate Metabolic Process (GO:0045937)",0.0472920357770291
"Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552)",0.00169424333996262
"Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)",7.29237511422005e-08
"Positive Regulation Of Phospholipase C Activity (GO:0010863)",0.00960881060193391
"Positive Regulation Of Phospholipase Activity (GO:0010518)",0.0052885546321801
"Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516)",0.0433578045304647
"Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)",3.26283740385046e-05
"Positive Regulation Of Platelet Aggregation (GO:1901731)",0.000294211532309287
"Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702)",0.000133464463881033
"Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800)",2.00241355322104e-05
"Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)",1.71755919073007e-06
"Positive Regulation Of Protein Autophosphorylation (GO:0031954)",0.256756632646938
"Positive Regulation Of Protein Binding (GO:0032092)",4.91806189576547e-11
"Positive Regulation Of Protein Catabolic Process (GO:0045732)",1.87279518534984e-05
"Positive Regulation Of Protein Deacetylation (GO:0090312)",0.00583958772340767
"Positive Regulation Of Protein Dephosphorylation (GO:0035307)",0.000707915799591932
"Positive Regulation Of Protein Export From Nucleus (GO:0046827)",0.0204399775344086
"Positive Regulation Of Protein Import Into Nucleus (GO:0042307)",0.106073536637378
"Positive Regulation Of Protein Kinase B Signaling (GO:0051897)",9.08906834391391e-12
"Positive Regulation Of Protein Localization (GO:1903829)",4.23384837516437e-12
"Positive Regulation Of Protein Localization To Cajal Body (GO:1904871)",0.0127373588221767
"Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377)",0.000377409326485587
"Positive Regulation Of Protein Localization To Cell Surface (GO:2000010)",0.0843386371038254
"Positive Regulation Of Protein Localization To Chromosome, Telomeric Region (GO:1904816)",0.0352022316268321
"Positive Regulation Of Protein Localization To Membrane (GO:1905477)",0.000108634201754469
"Positive Regulation Of Protein Localization To Nucleus (GO:1900182)",9.84952003677017e-12
"Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078)",8.35238707502446e-05
"Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322)",9.86891551847533e-07
"Positive Regulation Of Protein Polymerization (GO:0032273)",0.000554874598853978
"Positive Regulation Of Protein Processing (GO:0010954)",0.000398648158544592
"Positive Regulation Of Protein Secretion (GO:0050714)",0.0442197040618416
"Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)",1.3204801331175e-11
"Positive Regulation Of Protein Targeting To Membrane (GO:0090314)",0.0836562409047611
"Positive Regulation Of Protein Targeting To Mitochondrion (GO:1903955)",5.03949258698375e-06
"Positive Regulation Of Protein Transport (GO:0051222)",2.20861935383063e-05
"Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098)",0.0510369282873963
"Positive Regulation Of Protein Ubiquitination (GO:0031398)",1.26760465871177e-07
"Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)",7.51081870896855e-19
"Positive Regulation Of Protein-Containing Complex Disassembly (GO:0043243)",0.00301251165447848
"Positive Regulation Of Proteolysis (GO:0045862)",6.51588842371722e-08
"Positive Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903052)",0.0340026126442127
"Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379)",0.0461728693465034
"Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427)",0.0400424789423052
"Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894)",0.00813183475067884
"Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260)",4.60231173907946e-08
"Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591)",9.94154899277902e-07
"Positive Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090200)",2.25042874933763e-06
"Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281)",8.15471490232621e-08
"Positive Regulation Of Reproductive Process (GO:2000243)",0.00272760315310973
"Positive Regulation Of Response To Biotic Stimulus (GO:0002833)",8.093058297776e-13
"Positive Regulation Of Response To Cytokine Stimulus (GO:0060760)",2.45965210844101e-06
"Positive Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905898)",0.00027353869369253
"Positive Regulation Of Response To Stimulus (GO:0048584)",4.18421917536417e-15
"Positive Regulation Of Response To Wounding (GO:1903036)",0.00161514684707834
"Positive Regulation Of Secretion By Cell (GO:1903532)",0.00237181647948487
"Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798)",1.11935149163339e-05
"Positive Regulation Of Signaling (GO:0023056)",0.00101984688268458
"Positive Regulation Of Signaling Receptor Activity (GO:2000273)",5.27878374422463e-07
"Positive Regulation Of Small GTPase Mediated Signal Transduction (GO:0051057)",0.0004913291279848
"Positive Regulation Of Small Molecule Metabolic Process (GO:0062013)",0.000109898967964574
"Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911)",5.07423645380549e-05
"Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661)",1.79980938607157e-11
"Positive Regulation Of Spindle Checkpoint (GO:0090232)",0.0191449894668312
"Positive Regulation Of Stem Cell Population Maintenance (GO:1902459)",0.00227900441033779
"Positive Regulation Of Stress Fiber Assembly (GO:0051496)",1.55050987649119e-06
"Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874)",3.95540933266686e-13
"Positive Regulation Of Stress-Activated Protein Kinase Signaling Cascade (GO:0070304)",3.80993281318602e-05
"Positive Regulation Of Striated Muscle Cell Differentiation (GO:0051155)",0.0214943290443513
"Positive Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900026)",0.00377844451917554
"Positive Regulation Of Superoxide Anion Generation (GO:0032930)",0.0197220381966252
"Positive Regulation Of Supramolecular Fiber Organization (GO:1902905)",4.8640297158828e-05
"Positive Regulation Of Synapse Assembly (GO:0051965)",0.63700598079991
"Positive Regulation Of Synaptic Transmission (GO:0050806)",6.10684330719444e-06
"Positive Regulation Of Syncytium Formation By Plasma Membrane Fusion (GO:0060143)",0.143999784997443
"Positive Regulation Of Telomerase RNA Localization To Cajal Body (GO:1904874)",0.102323222950786
"Positive Regulation Of Telomerase Activity (GO:0051973)",0.000390987270331134
"Positive Regulation Of Telomere Capping (GO:1904355)",0.0410320527346677
"Positive Regulation Of Telomere Maintenance (GO:0032206)",0.00616709545226428
"Positive Regulation Of Telomere Maintenance In Response To DNA Damage (GO:1904507)",0.142260146841308
"Positive Regulation Of Telomere Maintenance Via Telomerase (GO:0032212)",0.0327002293608734
"Positive Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904358)",0.00312052783571673
"Positive Regulation Of Transcription By RNA Polymerase I (GO:0045943)",0.000760310779891117
"Positive Regulation Of Transcription By RNA Polymerase III (GO:0045945)",0.0196433178514804
"Positive Regulation Of Transcription Elongation By RNA Polymerase II (GO:0032968)",0.00036909059245711
"Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0036003)",0.000334454138611156
