"","x"
"Positive Regulation Of DNA Metabolic Process (GO:0051054)",2.75847589072522e-19
"Positive Regulation Of DNA Recombination (GO:0045911)",2.46814250100152e-05
"Positive Regulation Of DNA Repair (GO:0045739)",5.08596130420903e-06
"Positive Regulation Of DNA Replication (GO:0045740)",0.00246466372527945
"Positive Regulation Of DNA-directed DNA Polymerase Activity (GO:1900264)",0.011462806882036
"Positive Regulation Of DNA-templated Transcription Initiation (GO:2000144)",7.83153018199514e-07
"Positive Regulation Of DNA-templated Transcription, Elongation (GO:0032786)",0.000107650352512797
"Positive Regulation Of ERAD Pathway (GO:1904294)",0.000591204960093588
"Positive Regulation Of ERBB Signaling Pathway (GO:1901186)",0.0213948751689896
"Positive Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:1900087)",2.46700782060713e-06
"Positive Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010971)",1.42055875126128e-07
"Positive Regulation Of JNK Cascade (GO:0046330)",2.14589662949919e-11
"Positive Regulation Of JUN Kinase Activity (GO:0043507)",0.00533683934106151
"Positive Regulation Of MAP Kinase Activity (GO:0043406)",6.83468282664091e-11
"Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224)",1.09687518825012e-16
"Positive Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900227)",7.64190755700158e-07
"Positive Regulation Of Notch Signaling Pathway (GO:0045747)",0.0206365796794435
"Positive Regulation Of RNA Metabolic Process (GO:0051254)",3.80852936258737e-05
"Positive Regulation Of RNA Splicing (GO:0033120)",4.30041020598995e-07
"Positive Regulation Of Ras Protein Signal Transduction (GO:0046579)",3.63266501116344e-07
"Positive Regulation Of Rho Protein Signal Transduction (GO:0035025)",3.3031776277658e-06
"Positive Regulation Of SMAD Protein Signal Transduction (GO:0060391)",0.0421916601089678
"Positive Regulation Of T Cell Activation (GO:0050870)",6.84304728028331e-16
"Positive Regulation Of T Cell Chemotaxis (GO:0010820)",7.84109340129207e-05
"Positive Regulation Of T Cell Cytokine Production (GO:0002726)",6.07018815111096e-09
"Positive Regulation Of T Cell Differentiation (GO:0045582)",1.61402884495399e-05
"Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916)",0.000495982636292399
"Positive Regulation Of T Cell Mediated Immunity (GO:0002711)",5.41059549533791e-08
"Positive Regulation Of T Cell Migration (GO:2000406)",1.86083711922049e-08
"Positive Regulation Of T Cell Proliferation (GO:0042102)",7.32926984947851e-13
"Positive Regulation Of T Cell Receptor Signaling Pathway (GO:0050862)",9.09330186046429e-06
"Positive Regulation Of T-helper 17 Type Immune Response (GO:2000318)",0.00170750795422971
"Positive Regulation Of T-helper Cell Differentiation (GO:0045624)",0.000516666966215101
"Positive Regulation Of TOR Signaling (GO:0032008)",0.00267540710825413
"Positive Regulation Of TORC1 Signaling (GO:1904263)",0.0164092573198026
"Positive Regulation Of Wnt Signaling Pathway (GO:0030177)",1.2901148425397e-09
"Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233)",6.49516354141359e-07
"Positive Regulation Of Actin Filament Polymerization (GO:0030838)",3.23109883783743e-07
"Positive Regulation Of Activated T Cell Proliferation (GO:0042104)",9.04293847281832e-06
"Positive Regulation Of Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002824)",3.39801651686038e-05
"Positive Regulation Of Adenylate Cyclase Activity (GO:0045762)",0.000146372044788952
"Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635)",0.000608646012527173
"Positive Regulation Of Alpha-Beta T Cell Differentiation (GO:0046638)",7.00983754602756e-05
"Positive Regulation Of Alpha-Beta T Cell Proliferation (GO:0046641)",1.74513963013234e-06
"Positive Regulation Of Amide Metabolic Process (GO:0034250)",1.28892619109953e-11
"Positive Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902993)",0.000854389570558769
"Positive Regulation Of Amyloid-Beta Formation (GO:1902004)",0.0259896683031127
"Positive Regulation Of Angiogenesis (GO:0045766)",3.5716080723244e-13
"Positive Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050857)",1.18749663874603e-05
"Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235)",7.68844856971163e-19
"Positive Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051987)",0.0680940553907735
"Positive Regulation Of Autophagosome Assembly (GO:2000786)",0.00472394939994349
"Positive Regulation Of Autophagy (GO:0010508)",3.37264477479669e-17
"Positive Regulation Of Axon Extension (GO:0045773)",0.286805113849325
"Positive Regulation Of Axonogenesis (GO:0050772)",0.685174692745718
"Positive Regulation Of Binding (GO:0051099)",3.24120825986698e-20
"Positive Regulation Of Biomineral Tissue Development (GO:0070169)",6.58766304969996e-09
"Positive Regulation Of Biosynthetic Process (GO:0009891)",0.00429323568297477
"Positive Regulation Of Blood Coagulation (GO:0030194)",0.000206513385500961
"Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536)",4.01345259479995e-06
"Positive Regulation Of Bone Mineralization (GO:0030501)",1.52556023547401e-08
"Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886)",0.00575284279258852
"Positive Regulation Of Calcineurin-Mediated Signaling (GO:0106058)",0.00575284279258852
"Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427)",2.3714273252525e-07
"Positive Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901021)",0.0744073634748281
"Positive Regulation Of Calcium Ion Transport (GO:0051928)",4.87865238597186e-05
"Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263)",1.60211582875824e-10
"Positive Regulation Of Carbohydrate Metabolic Process (GO:0045913)",5.61524089806934e-07
"Positive Regulation Of Cardiac Muscle Hypertrophy (GO:0010613)",0.0336421480738242
"Positive Regulation Of Catabolic Process (GO:0009896)",1.04759358115581e-10
"Positive Regulation Of Catalytic Activity (GO:0043085)",4.95727861372351e-05
"Positive Regulation Of Cation Channel Activity (GO:2001259)",8.16886206512115e-06
"Positive Regulation Of Cell Activation (GO:0050867)",3.10614958490551e-05
"Positive Regulation Of Cell Adhesion (GO:0045785)",4.63131413159278e-13
"Positive Regulation Of Cell Adhesion Mediated By Integrin (GO:0033630)",4.51549864440992e-05
"Positive Regulation Of Cell Communication (GO:0010647)",0.00285307221011835
"Positive Regulation Of Cell Cycle (GO:0045787)",3.98745118946442e-11
"Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808)",1.36384687341204e-06
"Positive Regulation Of Cell Cycle G2/M Phase Transition (GO:1902751)",1.78790890536702e-08
"Positive Regulation Of Cell Cycle Phase Transition (GO:1901989)",0.0345378005780279
"Positive Regulation Of Cell Cycle Process (GO:0090068)",9.61976579365085e-21
"Positive Regulation Of Cell Death (GO:0010942)",1.62242010952888e-09
"Positive Regulation Of Cell Development (GO:0010720)",1.74803665284758e-05
"Positive Regulation Of Cell Division (GO:0051781)",0.0103180440781563
"Positive Regulation Of Cell Growth (GO:0030307)",6.91107715199941e-08
"Positive Regulation Of Cell Junction Assembly (GO:1901890)",1.63866651721156e-05
"Positive Regulation Of Cell Projection Organization (GO:0031346)",3.6571549129428e-12
"Positive Regulation Of Cell-Cell Adhesion (GO:0022409)",1.26166776634124e-07
"Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)",1.81562700980287e-09
"Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)",2.10007910964606e-11
"Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117)",0.00275670671685682
"Positive Regulation Of Cellular Component Biogenesis (GO:0044089)",7.90381514309366e-14
"Positive Regulation Of Cellular Component Organization (GO:0051130)",1.60645599491105e-07
"Positive Regulation Of Cellular Metabolic Process (GO:0031325)",3.6734460758122e-09
"Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846)",7.14717429495049e-06
"Positive Regulation Of Chemokine Production (GO:0032722)",1.39883890028449e-15
"Positive Regulation Of Chemotaxis (GO:0050921)",3.79259050226194e-08
"Positive Regulation Of Cholesterol Efflux (GO:0010875)",0.00098992580098086
"Positive Regulation Of Cholesterol Transport (GO:0032376)",0.00055802095414022
"Positive Regulation Of Chromosome Organization (GO:2001252)",3.34788372932938e-08
"Positive Regulation Of Chromosome Segregation (GO:0051984)",0.000916949704122032
"Positive Regulation Of Chromosome Separation (GO:1905820)",6.19969901440919e-07
"Positive Regulation Of Cilium Assembly (GO:0045724)",0.272000857783392
"Positive Regulation Of Coagulation (GO:0050820)",0.11661309813282
"Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162)",8.54300094577375e-12
"Positive Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904031)",3.17250910243169e-07
"Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737)",2.83612205312485e-06
"Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056)",5.33930968016819e-19
"Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)",2.76475349018007e-29
"Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720)",0.00149340557791874
"Positive Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900017)",8.10420057659644e-08
"Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961)",1.4134802912883e-13
"Positive Regulation Of Cytokinesis (GO:0032467)",0.00782794211559725
"Positive Regulation Of Cytoplasmic Translation (GO:2000767)",5.26007153227559e-05
"Positive Regulation Of Cytoskeleton Organization (GO:0051495)",1.54938700717588e-10
"Positive Regulation Of Cytosolic Calcium Ion Concentration Involved In Phospholipase C-activating G Protein-Coupled Signaling Pathway (GO:0051482)",1.3645568573521e-06
"Positive Regulation Of Defense Response (GO:0031349)",1.43024300623701e-31
"Positive Regulation Of Defense Response To Virus By Host (GO:0002230)",1.28863074843763e-08
"Positive Regulation Of Dendrite Morphogenesis (GO:0050775)",0.0656312413510389
"Positive Regulation Of Dendritic Spine Development (GO:0060999)",0.000551178359760937
"Positive Regulation Of Dephosphorylation (GO:0035306)",6.73350668133973e-08
"Positive Regulation Of Developmental Growth (GO:0048639)",0.00488241366175972
"Positive Regulation Of Double-Strand Break Repair (GO:2000781)",0.000119132867512448
"Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168)",0.000151889039745464
"Positive Regulation Of Endocytosis (GO:0045807)",3.17205708933283e-17
"Positive Regulation Of Endopeptidase Activity (GO:0010950)",1.90117792969462e-08
"Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353)",1.47069159535107e-06
"Positive Regulation Of Endothelial Cell Migration (GO:0010595)",5.36902224662206e-10
"Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)",5.42690568142219e-10
"Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742)",0.0134392262467143
"Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037)",3.61431518363603e-08
"Positive Regulation Of Epithelial Cell Migration (GO:0010634)",9.88515890121497e-12
"Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)",1.11049623454784e-14
"Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)",2.96498613481365e-10
"Positive Regulation Of Erythrocyte Differentiation (GO:0045648)",1.93340634263964e-08
"Positive Regulation Of Establishment Of Protein Localization (GO:1904951)",0.0056522191502885
"Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749)",2.5127406876357e-06
"Positive Regulation Of Exocytosis (GO:0045921)",0.00168140450368904
"Positive Regulation Of Exosomal Secretion (GO:1903543)",0.0114770047463364
"Positive Regulation Of Extracellular Matrix Organization (GO:1903055)",0.00419132398911379
"Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238)",6.52083064459087e-12
"Positive Regulation Of Fat Cell Differentiation (GO:0045600)",0.00101294040022068
"Positive Regulation Of Fatty Acid Metabolic Process (GO:0045923)",0.0594315124397972
"Positive Regulation Of Fibroblast Proliferation (GO:0048146)",0.003475533050494
"Positive Regulation Of Filopodium Assembly (GO:0051491)",4.13093838489991e-05
"Positive Regulation Of Focal Adhesion Assembly (GO:0051894)",0.0148883261493324
"Positive Regulation Of Glial Cell Differentiation (GO:0045687)",0.000225297823570401
"Positive Regulation Of Glucose Import (GO:0046326)",2.09058067156303e-05
"Positive Regulation Of Glucose Metabolic Process (GO:0010907)",1.04724419705141e-05
"Positive Regulation Of Glucose Transmembrane Transport (GO:0010828)",7.06556191203743e-06
"Positive Regulation Of Glycogen Metabolic Process (GO:0070875)",0.00168326305312131
"Positive Regulation Of Glycolytic Process (GO:0045821)",0.00199291612696371
"Positive Regulation Of Granulocyte Chemotaxis (GO:0071624)",0.000832638996776989
"Positive Regulation Of Growth (GO:0045927)",2.4780576788801e-06
"Positive Regulation Of Hemostasis (GO:1900048)",0.11661309813282
"Positive Regulation Of Heterochromatin Formation (GO:0031453)",0.00153484811289858
"Positive Regulation Of Histone H3-K4 Methylation (GO:0051571)",0.000786934132053647
"Positive Regulation Of Histone Acetylation (GO:0035066)",0.00111775065031893
"Positive Regulation Of Histone Deacetylation (GO:0031065)",0.00104307797747863
"Positive Regulation Of Histone Methylation (GO:0031062)",0.000146120604984559
"Positive Regulation Of Homotypic Cell-Cell Adhesion (GO:0034112)",0.0437593532246148
"Positive Regulation Of Hormone Secretion (GO:0046887)",0.0399919669992946
"Positive Regulation Of Immune Effector Process (GO:0002699)",1.06951537915892e-09
"Positive Regulation Of Immune Response (GO:0050778)",1.35727131028433e-22
"Positive Regulation Of Immune System Process (GO:0002684)",9.73301319306172e-09
"Positive Regulation Of Immunoglobulin Production (GO:0002639)",1.2760677714566e-06
"Positive Regulation Of Inflammatory Response (GO:0050729)",1.55714878364602e-22
"Positive Regulation Of Innate Immune Response (GO:0045089)",1.558944993205e-14
"Positive Regulation Of Insulin Secretion (GO:0032024)",0.00456075475784198
"Positive Regulation Of Interferon-Alpha Production (GO:0032727)",9.73301319306172e-09
"Positive Regulation Of Interferon-Beta Production (GO:0032728)",9.52932913220735e-14
"Positive Regulation Of Interleukin-1 Beta Production (GO:0032731)",4.82495851348366e-17
"Positive Regulation Of Interleukin-1 Production (GO:0032732)",1.04895282238753e-17
"Positive Regulation Of Interleukin-10 Production (GO:0032733)",2.71388846408721e-10
"Positive Regulation Of Interleukin-12 Production (GO:0032735)",3.83094756694984e-07
"Positive Regulation Of Interleukin-17 Production (GO:0032740)",5.73589624602808e-06
"Positive Regulation Of Interleukin-2 Production (GO:0032743)",0.000478958219796062
"Positive Regulation Of Interleukin-4 Production (GO:0032753)",3.04242000270448e-06
"Positive Regulation Of Interleukin-6 Production (GO:0032755)",6.54511813725401e-17
"Positive Regulation Of Interleukin-8 Production (GO:0032757)",4.07752256528907e-16
"Positive Regulation Of Intracellular Transport (GO:0032388)",2.42124151536704e-07
"Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244)",2.32679297718689e-08
"Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414)",4.50189078751519e-07
"Positive Regulation Of Kinase Activity (GO:0033674)",7.02029925322049e-13
"Positive Regulation Of Lamellipodium Assembly (GO:0010592)",0.00141517463422962
"Positive Regulation Of Lamellipodium Organization (GO:1902745)",3.17026312569221e-05
"Positive Regulation Of Leukocyte Activation (GO:0002696)",0.00813732180331486
"Positive Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904996)",0.000796336103291554
"Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039)",7.33540853270797e-12
"Positive Regulation Of Leukocyte Chemotaxis (GO:0002690)",6.13145136742776e-15
"Positive Regulation Of Leukocyte Degranulation (GO:0043302)",0.000209261458763625
"Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912)",1.75979865230412e-09
"Positive Regulation Of Leukocyte Migration (GO:0002687)",0.00846333630969402
"Positive Regulation Of Leukocyte Proliferation (GO:0070665)",0.000212616076452847
"Positive Regulation Of Lipid Biosynthetic Process (GO:0046889)",0.032164243306241
"Positive Regulation Of Lipid Catabolic Process (GO:0050996)",0.0046995332745308
"Positive Regulation Of Lipid Kinase Activity (GO:0090218)",0.000105818981601887
"Positive Regulation Of Lipid Metabolic Process (GO:0045834)",0.0868402117243061
"Positive Regulation Of Lipid Storage (GO:0010884)",0.00373160163808373
"Positive Regulation Of Locomotion (GO:0040017)",7.46323252740721e-05
"Positive Regulation Of Lymphocyte Activation (GO:0051251)",1.14087511294873e-09
"Positive Regulation Of Lymphocyte Chemotaxis (GO:0140131)",4.97425907869055e-06
"Positive Regulation Of Lymphocyte Differentiation (GO:0045621)",2.38702237549618e-06
"Positive Regulation Of Lymphocyte Migration (GO:2000403)",1.76291573505235e-06
"Positive Regulation Of Lymphocyte Proliferation (GO:0050671)",4.69325894650059e-09
"Positive Regulation Of mRNA Catabolic Process (GO:0061014)",2.58050544296702e-10
"Positive Regulation Of mRNA Metabolic Process (GO:1903313)",4.60305392132203e-06
"Positive Regulation Of mRNA Processing (GO:0050685)",3.4104868488458e-05
"Positive Regulation Of mRNA Splicing, Via Spliceosome (GO:0048026)",0.000447468374082431
"Positive Regulation Of Macroautophagy (GO:0016239)",3.40116469122595e-06
"Positive Regulation Of Macrophage Activation (GO:0043032)",0.00209920367549147
"Positive Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010744)",0.00223593073379451
"Positive Regulation Of Macrophage Migration (GO:1905523)",4.41890166461625e-05
"Positive Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051044)",0.000422423232509124
"Positive Regulation Of Metabolic Process (GO:0009893)",3.73118667226186e-13
"Positive Regulation Of miRNA Metabolic Process (GO:2000630)",1.55403967014334e-05
"Positive Regulation Of miRNA Transcription (GO:1902895)",3.18929742578929e-06
"Positive Regulation Of Microtubule Polymerization (GO:0031116)",0.000841180839097079
"Positive Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031112)",0.00370719543233202
"Positive Regulation Of Mitochondrial Fission (GO:0090141)",0.000650448476779939
"Positive Regulation Of Mitochondrial Translation (GO:0070131)",0.00738260205075795
"Positive Regulation Of Mitochondrion Organization (GO:0010822)",4.91779619023583e-16
"Positive Regulation Of Mitotic Cell Cycle (GO:0045931)",0.00138371892498339
"Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992)",3.96132314031809e-12
"Positive Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090267)",0.000881366555827866
"Positive Regulation Of Mitotic Nuclear Division (GO:0045840)",4.00041077772766e-09
"Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970)",0.0298194342598232
"Positive Regulation Of Monoatomic Ion Transport (GO:0043270)",4.08002649257351e-06
"Positive Regulation Of Monocyte Chemotaxis (GO:0090026)",5.40150370387202e-06
"Positive Regulation Of Mononuclear Cell Migration (GO:0071677)",2.45566833643973e-10
"Positive Regulation Of Monooxygenase Activity (GO:0032770)",1.79570050358463e-06
"Positive Regulation Of Morphogenesis Of An Epithelium (GO:1905332)",2.02164468259543e-05
"Positive Regulation Of Muscle Hypertrophy (GO:0014742)",0.0336421480738242
"Positive Regulation Of Myeloid Cell Differentiation (GO:0045639)",2.40461191162498e-10
"Positive Regulation Of Myeloid Leukocyte Cytokine Production Involved In Immune Response (GO:0061081)",0.0144039162666037
"Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763)",8.22492819278965e-06
"Positive Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002888)",0.0246542673204502
"Positive Regulation Of Myoblast Differentiation (GO:0045663)",0.0684413785459701
"Positive Regulation Of Natural Killer Cell Activation (GO:0032816)",1.28556297531065e-06
"Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045954)",1.25668858621679e-06
"Positive Regulation Of Natural Killer Cell Mediated Immunity (GO:0002717)",8.92932824873616e-07
"Positive Regulation Of Nervous System Development (GO:0051962)",8.71131200832334e-06
"Positive Regulation Of Neural Precursor Cell Proliferation (GO:2000179)",2.27069643249468e-06
"Positive Regulation Of Neuroblast Proliferation (GO:0002052)",0.000359684025462426
"Positive Regulation Of Neurogenesis (GO:0050769)",0.000558832242062797
"Positive Regulation Of Neuron Apoptotic Process (GO:0043525)",0.000153746951979793
"Positive Regulation Of Neuron Death (GO:1901216)",0.00118215181262435
"Positive Regulation Of Neuron Differentiation (GO:0045666)",0.00530164563501761
"Positive Regulation Of Neuron Projection Development (GO:0010976)",1.31707431895366e-14
"Positive Regulation Of Neutrophil Chemotaxis (GO:0090023)",0.000832638996776989
"Positive Regulation Of Neutrophil Migration (GO:1902624)",0.000141351849063602
"Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429)",7.44553916322169e-05
"Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407)",9.94891423051328e-05
"Positive Regulation Of Nitric-Oxide Synthase Activity (GO:0051000)",0.000301750666828667
"Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173)",0.00721254732683571
"Positive Regulation Of Nuclear Division (GO:0051785)",2.32336286027237e-06
"Positive Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900153)",7.28499903437154e-05
"Positive Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060213)",0.00110352618738585
"Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824)",6.30982082875268e-09
"Positive Regulation Of Organelle Assembly (GO:1902117)",4.90251451637901e-06
"Positive Regulation Of Organelle Organization (GO:0010638)",6.52168461937112e-06
"Positive Regulation Of Ossification (GO:0045778)",4.20235543141471e-09
"Positive Regulation Of Osteoblast Differentiation (GO:0045669)",2.99740509733589e-07
"Positive Regulation Of Osteoclast Differentiation (GO:0045672)",0.000318547948201634
"Positive Regulation Of Oxidoreductase Activity (GO:0051353)",0.000131634847499319
"Positive Regulation Of p38MAPK Cascade (GO:1900745)",2.07252737545384e-05
"Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862)",1.99903378655305e-05
"Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208)",1.29359477443483e-13
"Positive Regulation Of Peptidase Activity (GO:0010952)",2.11968418537074e-07
"Positive Regulation Of Peptide Hormone Secretion (GO:0090277)",0.0177514066631203
"Positive Regulation Of Peptidyl-Lysine Acetylation (GO:2000758)",0.00706079810986097
"Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138)",3.03672347199922e-12
"Positive Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010800)",0.041189641993631
"Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)",4.97341844736705e-24
"Positive Regulation Of Phagocytosis (GO:0050766)",2.72039228442941e-13
"Positive Regulation Of Phosphatase Activity (GO:0010922)",0.00130196646982029
"Positive Regulation Of Phosphate Metabolic Process (GO:0045937)",0.00772170482538159
"Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552)",9.49334026845391e-05
"Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)",2.2707448232015e-09
"Positive Regulation Of Phospholipase C Activity (GO:0010863)",0.441769531844511
"Positive Regulation Of Phospholipase Activity (GO:0010518)",0.000508571492415982
"Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516)",0.107358084815164
"Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)",2.54958866193572e-09
"Positive Regulation Of Platelet Aggregation (GO:1901731)",0.0260620372888003
"Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702)",4.68302513633005e-08
"Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800)",1.40628424467918e-10
"Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)",1.07583971841061e-12
"Positive Regulation Of Protein Autophosphorylation (GO:0031954)",1.01968758719982e-05
"Positive Regulation Of Protein Binding (GO:0032092)",1.33535625737147e-08
"Positive Regulation Of Protein Catabolic Process (GO:0045732)",5.30085770663331e-07
"Positive Regulation Of Protein Deacetylation (GO:0090312)",0.00183042429552227
"Positive Regulation Of Protein Dephosphorylation (GO:0035307)",2.02171264516711e-08
"Positive Regulation Of Protein Export From Nucleus (GO:0046827)",5.04376401723919e-05
"Positive Regulation Of Protein Import Into Nucleus (GO:0042307)",5.95469606381349e-07
"Positive Regulation Of Protein Kinase B Signaling (GO:0051897)",3.15356710137366e-15
"Positive Regulation Of Protein Localization (GO:1903829)",4.13233486637677e-13
"Positive Regulation Of Protein Localization To Cajal Body (GO:1904871)",0.00303103016560281
"Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377)",0.000573773182498286
"Positive Regulation Of Protein Localization To Cell Surface (GO:2000010)",0.00697268379549828
"Positive Regulation Of Protein Localization To Chromosome, Telomeric Region (GO:1904816)",0.00349936741303724
"Positive Regulation Of Protein Localization To Membrane (GO:1905477)",7.0118782997665e-08
"Positive Regulation Of Protein Localization To Nucleus (GO:1900182)",8.58769482936197e-14
"Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078)",0.000298179880554375
"Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322)",8.08382445088695e-08
"Positive Regulation Of Protein Polymerization (GO:0032273)",2.19513629317403e-10
"Positive Regulation Of Protein Processing (GO:0010954)",0.000776009131679839
"Positive Regulation Of Protein Secretion (GO:0050714)",3.50877482689071e-11
"Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)",8.44306265644161e-16
"Positive Regulation Of Protein Targeting To Membrane (GO:0090314)",0.000168538909062592
"Positive Regulation Of Protein Targeting To Mitochondrion (GO:1903955)",7.02219542503335e-06
"Positive Regulation Of Protein Transport (GO:0051222)",2.30130218315189e-10
"Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098)",1.10617345230514e-05
"Positive Regulation Of Protein Ubiquitination (GO:0031398)",3.50305913292839e-10
"Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)",8.2204803856322e-24
"Positive Regulation Of Protein-Containing Complex Disassembly (GO:0043243)",4.0483635047473e-05
"Positive Regulation Of Proteolysis (GO:0045862)",2.43655481781797e-08
"Positive Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903052)",1.83797363356845e-07
"Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379)",0.000182131245936038
"Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427)",7.15364546288518e-05
"Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894)",1.35350013428122e-05
"Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260)",6.19541291063473e-09
"Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591)",4.43917198010442e-07
"Positive Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090200)",3.28753857141528e-10
"Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281)",5.32116798537412e-08
"Positive Regulation Of Reproductive Process (GO:2000243)",4.54070673263831e-06
"Positive Regulation Of Response To Biotic Stimulus (GO:0002833)",6.29953175733239e-13
"Positive Regulation Of Response To Cytokine Stimulus (GO:0060760)",0.000120902730794295
"Positive Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905898)",3.21693258952418e-05
"Positive Regulation Of Response To Stimulus (GO:0048584)",1.3694048061173e-12
"Positive Regulation Of Response To Wounding (GO:1903036)",0.0167124088481201
"Positive Regulation Of Secretion By Cell (GO:1903532)",1.12348849151998e-11
"Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798)",3.18311771179742e-06
"Positive Regulation Of Signaling (GO:0023056)",0.0311946946543787
"Positive Regulation Of Signaling Receptor Activity (GO:2000273)",1.80842279585127e-08
"Positive Regulation Of Small GTPase Mediated Signal Transduction (GO:0051057)",0.00937550424751957
