"","x"
"Positive Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010971)",2.13670987787564e-07
"Positive Regulation Of JNK Cascade (GO:0046330)",9.02950200002244e-19
"Positive Regulation Of JUN Kinase Activity (GO:0043507)",2.67952924741439e-08
"Positive Regulation Of MAP Kinase Activity (GO:0043406)",5.06866626059264e-20
"Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224)",2.97037198638273e-16
"Positive Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900227)",2.69541717771465e-07
"Positive Regulation Of Notch Signaling Pathway (GO:0045747)",3.72917818075894e-05
"Positive Regulation Of RNA Metabolic Process (GO:0051254)",3.86971489742511e-12
"Positive Regulation Of RNA Splicing (GO:0033120)",3.86277125200433e-11
"Positive Regulation Of Ras Protein Signal Transduction (GO:0046579)",1.74936558471582e-06
"Positive Regulation Of Rho Protein Signal Transduction (GO:0035025)",0.0123617196311633
"Positive Regulation Of SMAD Protein Signal Transduction (GO:0060391)",1.42767222946594e-06
"Positive Regulation Of T Cell Activation (GO:0050870)",1.07331944143962e-31
"Positive Regulation Of T Cell Chemotaxis (GO:0010820)",7.66358099129717e-06
"Positive Regulation Of T Cell Cytokine Production (GO:0002726)",1.85962550298585e-09
"Positive Regulation Of T Cell Differentiation (GO:0045582)",1.64664843745004e-14
"Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916)",3.02102935744197e-10
"Positive Regulation Of T Cell Mediated Immunity (GO:0002711)",2.33859125502958e-12
"Positive Regulation Of T Cell Migration (GO:2000406)",7.48300207747495e-10
"Positive Regulation Of T Cell Proliferation (GO:0042102)",1.12281965163284e-19
"Positive Regulation Of T Cell Receptor Signaling Pathway (GO:0050862)",0.0154372235305622
"Positive Regulation Of T-helper 17 Type Immune Response (GO:2000318)",4.48121483826019e-05
"Positive Regulation Of T-helper Cell Differentiation (GO:0045624)",8.22025959455547e-06
"Positive Regulation Of TOR Signaling (GO:0032008)",9.22198334030946e-10
"Positive Regulation Of TORC1 Signaling (GO:1904263)",4.4902137641792e-06
"Positive Regulation Of Wnt Signaling Pathway (GO:0030177)",3.44636346064104e-16
"Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233)",5.06625862833804e-12
"Positive Regulation Of Actin Filament Polymerization (GO:0030838)",1.82231914637235e-09
"Positive Regulation Of Activated T Cell Proliferation (GO:0042104)",0.000648505282523515
"Positive Regulation Of Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002824)",1.09929975031355e-05
"Positive Regulation Of Adenylate Cyclase Activity (GO:0045762)",0.000958337662509837
"Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635)",1.34494557000098e-06
"Positive Regulation Of Alpha-Beta T Cell Differentiation (GO:0046638)",7.70534456898167e-06
"Positive Regulation Of Alpha-Beta T Cell Proliferation (GO:0046641)",1.01892096259074e-06
"Positive Regulation Of Amide Metabolic Process (GO:0034250)",1.8004883879796e-21
"Positive Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902993)",1.41641597061181e-07
"Positive Regulation Of Amyloid-Beta Formation (GO:1902004)",1.01243790484801e-05
"Positive Regulation Of Angiogenesis (GO:0045766)",7.30631846108853e-27
"Positive Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050857)",4.62033684946789e-07
"Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235)",7.40633994278384e-21
"Positive Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051987)",0.0195045310949044
"Positive Regulation Of Autophagosome Assembly (GO:2000786)",5.6990435891846e-07
"Positive Regulation Of Autophagy (GO:0010508)",1.25634271826667e-29
"Positive Regulation Of Axon Extension (GO:0045773)",3.29166533185509e-06
"Positive Regulation Of Axonogenesis (GO:0050772)",1.84993073338048e-08
"Positive Regulation Of Binding (GO:0051099)",2.8338176045597e-21
"Positive Regulation Of Biomineral Tissue Development (GO:0070169)",9.53750780055202e-09
"Positive Regulation Of Biosynthetic Process (GO:0009891)",2.18797697624914e-06
"Positive Regulation Of Blood Coagulation (GO:0030194)",6.72149871267199e-08
"Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536)",2.16504277413356e-13
"Positive Regulation Of Bone Mineralization (GO:0030501)",1.99215342032081e-08
"Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886)",1.3059309360071e-06
"Positive Regulation Of Calcineurin-Mediated Signaling (GO:0106058)",1.3059309360071e-06
"Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427)",9.73301319306172e-09
"Positive Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901021)",2.50143209069807e-06
"Positive Regulation Of Calcium Ion Transport (GO:0051928)",1.05420318475592e-06
"Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263)",5.11325925591547e-12
"Positive Regulation Of Carbohydrate Metabolic Process (GO:0045913)",1.42607965755058e-09
"Positive Regulation Of Cardiac Muscle Hypertrophy (GO:0010613)",1.69141757319953e-06
"Positive Regulation Of Catabolic Process (GO:0009896)",5.06001793666561e-21
"Positive Regulation Of Catalytic Activity (GO:0043085)",3.84821754193002e-09
"Positive Regulation Of Cation Channel Activity (GO:2001259)",8.13798914944763e-10
"Positive Regulation Of Cell Activation (GO:0050867)",1.11947338095933e-05
"Positive Regulation Of Cell Adhesion (GO:0045785)",2.47575909807546e-20
"Positive Regulation Of Cell Adhesion Mediated By Integrin (GO:0033630)",1.51965596906699e-05
"Positive Regulation Of Cell Communication (GO:0010647)",5.11180216164423e-08
"Positive Regulation Of Cell Cycle (GO:0045787)",5.42424239214337e-17
"Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808)",3.4236108352378e-10
"Positive Regulation Of Cell Cycle G2/M Phase Transition (GO:1902751)",3.25123910086712e-09
"Positive Regulation Of Cell Cycle Phase Transition (GO:1901989)",1.95521376305358e-05
"Positive Regulation Of Cell Cycle Process (GO:0090068)",1.06320547570511e-28
"Positive Regulation Of Cell Death (GO:0010942)",1.78525119603507e-11
"Positive Regulation Of Cell Development (GO:0010720)",0.000444384212518926
"Positive Regulation Of Cell Division (GO:0051781)",2.82311603265713e-07
"Positive Regulation Of Cell Growth (GO:0030307)",7.02255878660565e-22
"Positive Regulation Of Cell Junction Assembly (GO:1901890)",3.09367269116588e-10
"Positive Regulation Of Cell Projection Organization (GO:0031346)",1.3897761726514e-22
"Positive Regulation Of Cell-Cell Adhesion (GO:0022409)",4.1317465486441e-11
"Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)",5.49484112129997e-10
"Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)",8.58945132222291e-17
"Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117)",1.60708039974507e-06
"Positive Regulation Of Cellular Component Biogenesis (GO:0044089)",2.60564360495671e-15
"Positive Regulation Of Cellular Component Organization (GO:0051130)",8.33019490239737e-21
"Positive Regulation Of Cellular Metabolic Process (GO:0031325)",3.35111207500275e-14
"Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846)",8.22895181358269e-07
"Positive Regulation Of Chemokine Production (GO:0032722)",4.22561917387849e-16
"Positive Regulation Of Chemotaxis (GO:0050921)",3.00435368245506e-11
"Positive Regulation Of Cholesterol Efflux (GO:0010875)",1.39230994293198e-07
"Positive Regulation Of Cholesterol Transport (GO:0032376)",7.40319492574224e-09
"Positive Regulation Of Chromosome Organization (GO:2001252)",8.34608535780566e-11
"Positive Regulation Of Chromosome Segregation (GO:0051984)",0.0057863264311789
"Positive Regulation Of Chromosome Separation (GO:1905820)",2.81244999308393e-06
"Positive Regulation Of Cilium Assembly (GO:0045724)",0.0540326447065666
"Positive Regulation Of Coagulation (GO:0050820)",7.55289805396532e-05
"Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162)",1.82220349279696e-21
"Positive Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904031)",5.02617336220269e-06
"Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737)",3.31260881086349e-06
"Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056)",1.06552020401502e-19
"Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)",1.95556777137793e-32
"Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720)",3.64891477798251e-08
"Positive Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900017)",6.75273876465375e-07
"Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961)",2.65987197025664e-14
"Positive Regulation Of Cytokinesis (GO:0032467)",2.68975436375858e-10
"Positive Regulation Of Cytoplasmic Translation (GO:2000767)",8.13575880425285e-05
"Positive Regulation Of Cytoskeleton Organization (GO:0051495)",1.23692938352408e-19
"Positive Regulation Of Cytosolic Calcium Ion Concentration Involved In Phospholipase C-activating G Protein-Coupled Signaling Pathway (GO:0051482)",2.42091317708475e-06
"Positive Regulation Of Defense Response (GO:0031349)",1.27687711844242e-33
"Positive Regulation Of Defense Response To Virus By Host (GO:0002230)",1.85154770497281e-08
"Positive Regulation Of Dendrite Morphogenesis (GO:0050775)",0.00094395300464584
"Positive Regulation Of Dendritic Spine Development (GO:0060999)",0.00270078994561444
"Positive Regulation Of Dephosphorylation (GO:0035306)",1.26728278519795e-07
"Positive Regulation Of Developmental Growth (GO:0048639)",3.91965667282741e-10
"Positive Regulation Of Double-Strand Break Repair (GO:2000781)",7.37425440344197e-09
"Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168)",9.51023356997126e-06
"Positive Regulation Of Endocytosis (GO:0045807)",9.22513337458154e-19
"Positive Regulation Of Endopeptidase Activity (GO:0010950)",8.02119510424549e-07
"Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353)",6.19969901440919e-07
"Positive Regulation Of Endothelial Cell Migration (GO:0010595)",2.08123966220291e-18
"Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)",6.49903988123574e-10
"Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742)",1.50869008031062e-08
"Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037)",2.34476130195692e-07
"Positive Regulation Of Epithelial Cell Migration (GO:0010634)",8.96178393071621e-17
"Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)",2.38094792152816e-19
"Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)",7.1686258756304e-11
"Positive Regulation Of Erythrocyte Differentiation (GO:0045648)",1.08143461262659e-09
"Positive Regulation Of Establishment Of Protein Localization (GO:1904951)",8.033005645374e-06
"Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749)",2.31262142339394e-08
"Positive Regulation Of Exocytosis (GO:0045921)",1.23108119509327e-09
"Positive Regulation Of Exosomal Secretion (GO:1903543)",1.29165803548388e-05
"Positive Regulation Of Extracellular Matrix Organization (GO:1903055)",2.55888241752049e-06
"Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238)",2.54518010808471e-12
"Positive Regulation Of Fat Cell Differentiation (GO:0045600)",9.87273238114208e-11
"Positive Regulation Of Fatty Acid Metabolic Process (GO:0045923)",9.70593022729586e-06
"Positive Regulation Of Fibroblast Proliferation (GO:0048146)",4.93009759321003e-07
"Positive Regulation Of Filopodium Assembly (GO:0051491)",1.42427258221324e-06
"Positive Regulation Of Focal Adhesion Assembly (GO:0051894)",0.000236526964559602
"Positive Regulation Of Glial Cell Differentiation (GO:0045687)",7.16333456404871e-06
"Positive Regulation Of Glucose Import (GO:0046326)",2.94393540952256e-05
"Positive Regulation Of Glucose Metabolic Process (GO:0010907)",9.5224241535674e-05
"Positive Regulation Of Glucose Transmembrane Transport (GO:0010828)",1.33248502476177e-07
"Positive Regulation Of Glycogen Metabolic Process (GO:0070875)",0.210088926120633
"Positive Regulation Of Glycolytic Process (GO:0045821)",1.7359110284582e-05
"Positive Regulation Of Granulocyte Chemotaxis (GO:0071624)",3.43081809538635e-05
"Positive Regulation Of Growth (GO:0045927)",1.83432101780145e-11
"Positive Regulation Of Hemostasis (GO:1900048)",7.55289805396532e-05
"Positive Regulation Of Heterochromatin Formation (GO:0031453)",0.0021578906182303
"Positive Regulation Of Histone H3-K4 Methylation (GO:0051571)",0.00469486383463146
"Positive Regulation Of Histone Acetylation (GO:0035066)",1.42767222946594e-06
"Positive Regulation Of Histone Deacetylation (GO:0031065)",4.06615283753716e-05
"Positive Regulation Of Histone Methylation (GO:0031062)",0.000110453113930675
"Positive Regulation Of Homotypic Cell-Cell Adhesion (GO:0034112)",5.59945634732039e-07
"Positive Regulation Of Hormone Secretion (GO:0046887)",3.73410812060376e-05
"Positive Regulation Of Immune Effector Process (GO:0002699)",1.56170035026543e-10
"Positive Regulation Of Immune Response (GO:0050778)",7.51778538988394e-23
"Positive Regulation Of Immune System Process (GO:0002684)",1.15077358335536e-07
"Positive Regulation Of Immunoglobulin Production (GO:0002639)",1.22799208989125e-09
"Positive Regulation Of Inflammatory Response (GO:0050729)",3.22420761184366e-28
"Positive Regulation Of Innate Immune Response (GO:0045089)",1.44999159796933e-12
"Positive Regulation Of Insulin Secretion (GO:0032024)",3.01632905431081e-08
"Positive Regulation Of Interferon-Alpha Production (GO:0032727)",2.12446822734999e-08
"Positive Regulation Of Interferon-Beta Production (GO:0032728)",9.52932913220735e-14
"Positive Regulation Of Interleukin-1 Beta Production (GO:0032731)",6.37047238021221e-17
"Positive Regulation Of Interleukin-1 Production (GO:0032732)",5.88231019017452e-18
"Positive Regulation Of Interleukin-10 Production (GO:0032733)",4.28491942166531e-09
"Positive Regulation Of Interleukin-12 Production (GO:0032735)",4.35126431133725e-11
"Positive Regulation Of Interleukin-17 Production (GO:0032740)",9.73301319306172e-09
"Positive Regulation Of Interleukin-2 Production (GO:0032743)",2.31202853225e-10
"Positive Regulation Of Interleukin-4 Production (GO:0032753)",1.02294874824701e-07
"Positive Regulation Of Interleukin-6 Production (GO:0032755)",2.38446354596983e-21
"Positive Regulation Of Interleukin-8 Production (GO:0032757)",1.02338479216805e-16
"Positive Regulation Of Intracellular Transport (GO:0032388)",1.582966840082e-09
"Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244)",1.92030289997555e-13
"Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414)",2.22950936439324e-08
"Positive Regulation Of Kinase Activity (GO:0033674)",3.6511093747881e-18
"Positive Regulation Of Lamellipodium Assembly (GO:0010592)",1.92345981451614e-07
"Positive Regulation Of Lamellipodium Organization (GO:1902745)",2.40812148891958e-09
"Positive Regulation Of Leukocyte Activation (GO:0002696)",1.42767222946594e-06
"Positive Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904996)",1.21345052729294e-07
"Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039)",3.23588998018915e-10
"Positive Regulation Of Leukocyte Chemotaxis (GO:0002690)",1.49731214774124e-15
"Positive Regulation Of Leukocyte Degranulation (GO:0043302)",3.1351838422423e-05
"Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912)",8.0531225535243e-09
"Positive Regulation Of Leukocyte Migration (GO:0002687)",3.31829180304067e-09
"Positive Regulation Of Leukocyte Proliferation (GO:0070665)",6.19969901440919e-07
"Positive Regulation Of Lipid Biosynthetic Process (GO:0046889)",7.08717284580713e-06
"Positive Regulation Of Lipid Catabolic Process (GO:0050996)",1.15745578653597e-05
"Positive Regulation Of Lipid Kinase Activity (GO:0090218)",0.00522496725539983
"Positive Regulation Of Lipid Metabolic Process (GO:0045834)",8.8875114450391e-05
"Positive Regulation Of Lipid Storage (GO:0010884)",6.50647367543328e-08
"Positive Regulation Of Locomotion (GO:0040017)",9.73301319306172e-09
"Positive Regulation Of Lymphocyte Activation (GO:0051251)",2.62415069413685e-13
"Positive Regulation Of Lymphocyte Chemotaxis (GO:0140131)",2.17731643872528e-06
"Positive Regulation Of Lymphocyte Differentiation (GO:0045621)",5.82704157691201e-09
"Positive Regulation Of Lymphocyte Migration (GO:2000403)",1.57706514394828e-07
"Positive Regulation Of Lymphocyte Proliferation (GO:0050671)",9.20406715243903e-23
"Positive Regulation Of mRNA Catabolic Process (GO:0061014)",3.5471696174335e-12
"Positive Regulation Of mRNA Metabolic Process (GO:1903313)",4.47363296076165e-06
"Positive Regulation Of mRNA Processing (GO:0050685)",5.55675870721616e-05
"Positive Regulation Of mRNA Splicing, Via Spliceosome (GO:0048026)",0.000112064398249556
"Positive Regulation Of Macroautophagy (GO:0016239)",1.79532584160657e-19
"Positive Regulation Of Macrophage Activation (GO:0043032)",7.59852522946428e-06
"Positive Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010744)",3.58770479418735e-05
"Positive Regulation Of Macrophage Migration (GO:1905523)",1.42767222946594e-06
"Positive Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051044)",1.16728580675631e-05
"Positive Regulation Of Metabolic Process (GO:0009893)",1.33378511735568e-23
"Positive Regulation Of miRNA Metabolic Process (GO:2000630)",1.68721357993235e-11
"Positive Regulation Of miRNA Transcription (GO:1902895)",1.18163045672175e-07
"Positive Regulation Of Microtubule Polymerization (GO:0031116)",6.84776412966811e-11
"Positive Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031112)",2.0988838334203e-05
"Positive Regulation Of Mitochondrial Fission (GO:0090141)",6.07149038504005e-05
"Positive Regulation Of Mitochondrial Translation (GO:0070131)",0.179720878630123
"Positive Regulation Of Mitochondrion Organization (GO:0010822)",4.97183164927606e-19
"Positive Regulation Of Mitotic Cell Cycle (GO:0045931)",0.000248241165391765
"Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992)",7.88941358476332e-12
"Positive Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090267)",0.000385870114315801
"Positive Regulation Of Mitotic Nuclear Division (GO:0045840)",3.14626542600884e-10
"Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970)",0.000267299426141314
"Positive Regulation Of Monoatomic Ion Transport (GO:0043270)",8.88055010537702e-08
"Positive Regulation Of Monocyte Chemotaxis (GO:0090026)",2.69541717771465e-07
"Positive Regulation Of Mononuclear Cell Migration (GO:0071677)",2.26533423239713e-10
"Positive Regulation Of Monooxygenase Activity (GO:0032770)",5.11180216164423e-08
"Positive Regulation Of Morphogenesis Of An Epithelium (GO:1905332)",2.05076640464115e-05
"Positive Regulation Of Muscle Hypertrophy (GO:0014742)",1.69141757319953e-06
"Positive Regulation Of Myeloid Cell Differentiation (GO:0045639)",2.72119838210296e-11
"Positive Regulation Of Myeloid Leukocyte Cytokine Production Involved In Immune Response (GO:0061081)",2.69541717771465e-07
"Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763)",4.9804892046834e-12
"Positive Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002888)",0.000127942191844403
"Positive Regulation Of Myoblast Differentiation (GO:0045663)",0.00780628755570102
"Positive Regulation Of Natural Killer Cell Activation (GO:0032816)",1.52224101507917e-07
"Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045954)",9.07648132384559e-05
"Positive Regulation Of Natural Killer Cell Mediated Immunity (GO:0002717)",0.000171667646832277
"Positive Regulation Of Nervous System Development (GO:0051962)",0.000134529452656834
"Positive Regulation Of Neural Precursor Cell Proliferation (GO:2000179)",6.19969901440919e-07
"Positive Regulation Of Neuroblast Proliferation (GO:0002052)",7.59852522946428e-06
"Positive Regulation Of Neurogenesis (GO:0050769)",1.52302121660525e-15
"Positive Regulation Of Neuron Apoptotic Process (GO:0043525)",3.2828846825845e-08
"Positive Regulation Of Neuron Death (GO:1901216)",2.01484459575153e-09
"Positive Regulation Of Neuron Differentiation (GO:0045666)",0.00425235289451021
"Positive Regulation Of Neuron Projection Development (GO:0010976)",4.04623134055868e-17
"Positive Regulation Of Neutrophil Chemotaxis (GO:0090023)",3.43081809538635e-05
"Positive Regulation Of Neutrophil Migration (GO:1902624)",1.08693338341656e-06
"Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429)",2.71018863093369e-08
"Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407)",1.97960992668253e-08
"Positive Regulation Of Nitric-Oxide Synthase Activity (GO:0051000)",3.29166533185509e-06
"Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173)",5.52382075664189e-06
"Positive Regulation Of Nuclear Division (GO:0051785)",3.60918015526072e-07
"Positive Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900153)",0.00155127754089379
"Positive Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060213)",6.78258178726247e-05
"Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824)",4.09906776627906e-14
"Positive Regulation Of Organelle Assembly (GO:1902117)",2.6222664742461e-14
"Positive Regulation Of Organelle Organization (GO:0010638)",1.57381715875221e-09
"Positive Regulation Of Ossification (GO:0045778)",1.85841643566925e-09
"Positive Regulation Of Osteoblast Differentiation (GO:0045669)",6.87352995300414e-09
"Positive Regulation Of Osteoclast Differentiation (GO:0045672)",4.179866111181e-05
"Positive Regulation Of Oxidoreductase Activity (GO:0051353)",1.97721649019408e-06
"Positive Regulation Of p38MAPK Cascade (GO:1900745)",1.04814870800847e-08
"Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862)",3.56380911138023e-10
"Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208)",9.52932913220735e-14
"Positive Regulation Of Peptidase Activity (GO:0010952)",1.48542203382497e-08
"Positive Regulation Of Peptide Hormone Secretion (GO:0090277)",0.00626517548963095
"Positive Regulation Of Peptidyl-Lysine Acetylation (GO:2000758)",1.41530515145069e-05
"Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138)",3.89419970692091e-18
"Positive Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010800)",7.26235569060276e-07
"Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)",8.21716838414255e-28
"Positive Regulation Of Phagocytosis (GO:0050766)",3.70588091478524e-14
"Positive Regulation Of Phosphatase Activity (GO:0010922)",4.31707728013452e-07
"Positive Regulation Of Phosphate Metabolic Process (GO:0045937)",6.66841561464143e-08
"Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552)",3.54676854214669e-05
"Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)",1.14923481472798e-17
"Positive Regulation Of Phospholipase C Activity (GO:0010863)",0.000319755016918522
"Positive Regulation Of Phospholipase Activity (GO:0010518)",3.29166533185509e-06
"Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516)",1.1731942002347e-07
"Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)",1.5132634724453e-14
"Positive Regulation Of Platelet Aggregation (GO:1901731)",2.39670450108469e-05
"Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702)",2.46581148050899e-10
"Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800)",2.96701721514549e-21
"Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)",2.47787738205536e-19
"Positive Regulation Of Protein Autophosphorylation (GO:0031954)",4.86784043491633e-07
"Positive Regulation Of Protein Binding (GO:0032092)",2.09026157809662e-12
"Positive Regulation Of Protein Catabolic Process (GO:0045732)",6.19802002804839e-25
"Positive Regulation Of Protein Deacetylation (GO:0090312)",7.13102910136933e-05
"Positive Regulation Of Protein Dephosphorylation (GO:0035307)",1.34748939985044e-08
"Positive Regulation Of Protein Export From Nucleus (GO:0046827)",2.04594539180705e-05
"Positive Regulation Of Protein Import Into Nucleus (GO:0042307)",2.66558109185454e-10
"Positive Regulation Of Protein Kinase B Signaling (GO:0051897)",1.23508711864765e-20
"Positive Regulation Of Protein Localization (GO:1903829)",2.16016671186798e-17
"Positive Regulation Of Protein Localization To Cajal Body (GO:1904871)",0.000260191855636728
"Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377)",1.84324696473481e-10
"Positive Regulation Of Protein Localization To Cell Surface (GO:2000010)",3.29166533185509e-06
"Positive Regulation Of Protein Localization To Chromosome, Telomeric Region (GO:1904816)",0.0504030339581822
"Positive Regulation Of Protein Localization To Membrane (GO:1905477)",5.21673433291589e-16
"Positive Regulation Of Protein Localization To Nucleus (GO:1900182)",9.53749256211135e-19
"Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078)",6.53773040731479e-10
"Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322)",3.0533486673387e-17
"Positive Regulation Of Protein Polymerization (GO:0032273)",3.93615697237434e-10
"Positive Regulation Of Protein Processing (GO:0010954)",6.53038751592635e-06
"Positive Regulation Of Protein Secretion (GO:0050714)",3.19207312343355e-12
"Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)",1.27898648549223e-26
"Positive Regulation Of Protein Targeting To Membrane (GO:0090314)",1.45738873034706e-05
"Positive Regulation Of Protein Targeting To Mitochondrion (GO:1903955)",5.32170497596511e-08
"Positive Regulation Of Protein Transport (GO:0051222)",4.05880407121537e-12
"Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098)",1.81679801844199e-09
"Positive Regulation Of Protein Ubiquitination (GO:0031398)",9.64793498259286e-15
"Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)",3.8806410065269e-27
"Positive Regulation Of Protein-Containing Complex Disassembly (GO:0043243)",1.42767222946594e-06
"Positive Regulation Of Proteolysis (GO:0045862)",6.0954826683611e-15
"Positive Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903052)",1.0062547977075e-10
"Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379)",8.82466700504707e-12
"Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427)",2.07187688246834e-08
"Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894)",5.82010374672606e-09
"Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260)",6.78636724004202e-11
"Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591)",5.11180216164423e-08
"Positive Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090200)",4.36753963379486e-10
"Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281)",4.25266440056039e-09
"Positive Regulation Of Reproductive Process (GO:2000243)",4.19907527910846e-06
"Positive Regulation Of Response To Biotic Stimulus (GO:0002833)",1.12391828717527e-12
"Positive Regulation Of Response To Cytokine Stimulus (GO:0060760)",1.42767222946594e-06
"Positive Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905898)",2.77170378186243e-07
"Positive Regulation Of Response To Stimulus (GO:0048584)",5.15805834251416e-20
"Positive Regulation Of Response To Wounding (GO:1903036)",2.52194279405069e-07
"Positive Regulation Of Secretion By Cell (GO:1903532)",4.36690723276357e-15
"Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798)",1.72336756957997e-06
"Positive Regulation Of Signaling (GO:0023056)",9.48087475441877e-09
"Positive Regulation Of Signaling Receptor Activity (GO:2000273)",9.13987240464085e-11
"Positive Regulation Of Small GTPase Mediated Signal Transduction (GO:0051057)",6.26317875105249e-05
"Positive Regulation Of Small Molecule Metabolic Process (GO:0062013)",2.07897424450676e-09
"Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911)",1.42767222946594e-06
"Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661)",6.75315852647473e-14
"Positive Regulation Of Spindle Checkpoint (GO:0090232)",0.000385870114315801
"Positive Regulation Of Stem Cell Population Maintenance (GO:1902459)",3.02766424803508e-08
