"Pathway","R2mean","R2median","R2sd","V1VE"
"Phosphatidic Acid Biosynthetic Process (GO:0006654)",0.876695910355475,0.887916621574426,0.0438424294676925,0.940990859690564
"Phosphatidic Acid Metabolic Process (GO:0046473)",0.877027792729069,0.888941890696209,0.043319031983883,0.940727038928877
"Phosphatidylcholine Acyl-Chain Remodeling (GO:0036151)",0.99489287527835,0.996770922701831,0.00483812070324125,0.996679626961538
"Phosphatidylcholine Biosynthetic Process (GO:0006656)",0.918821233496062,0.921845933353644,0.0339370612143871,0.962752286097743
"Phosphatidylcholine Metabolic Process (GO:0046470)",0.988892804034596,0.988931135481562,0.00562818125493721,0.992497958394688
"Phosphatidylethanolamine Metabolic Process (GO:0046337)",0.949823925836852,0.954998214453055,0.0228080521979063,0.980968926579853
"Phosphatidylglycerol Metabolic Process (GO:0046471)",0.941542957340714,0.948140204711918,0.0426710457716135,0.972874268642294
"Phosphatidylinositol 3-Kinase Signaling (GO:0014065)",0.995845135136826,0.996896446617228,0.00218766689235768,0.997485459696932
"Phosphatidylinositol Biosynthetic Process (GO:0006661)",0.983409125583655,0.983450190590791,0.00341094564146703,0.990589685130425
"Phosphatidylinositol Dephosphorylation (GO:0046856)",0.953667215060915,0.962263751273371,0.0274214839652154,0.981655314879867
"Phosphatidylinositol Metabolic Process (GO:0046488)",0.942580630813277,0.946695833457631,0.0143284316916302,0.972531885700671
"Phosphatidylinositol Phosphate Biosynthetic Process (GO:0046854)",0.981711430461935,0.985071212299015,0.0140213093690033,0.988896265874169
"Phosphatidylinositol-3-Phosphate Biosynthetic Process (GO:0036092)",0.68611307000797,0.686667501152143,0.234798015647864,0.89741491674355
"Phosphatidylinositol-Mediated Signaling (GO:0048015)",0.995538214691958,0.995676605931728,0.00153258617780486,0.997064082126551
"Phosphatidylserine Metabolic Process (GO:0006658)",0.983830666241856,0.987089285698294,0.0106899812089612,0.990751127425268
"Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200)",0.993482083355344,0.993821058064096,0.00374183266467196,0.995270921196501
"Phospholipid Biosynthetic Process (GO:0008654)",0.990562287642317,0.99026728678076,0.00320134897775853,0.994373950519521
"Phospholipid Catabolic Process (GO:0009395)",0.991935027291974,0.992010787836958,0.00392335985176635,0.994610840233782
"Phospholipid Dephosphorylation (GO:0046839)",0.948398059519824,0.960552810239672,0.033618047227936,0.977198320530438
"Phospholipid Metabolic Process (GO:0006644)",0.991626398174302,0.991164395354862,0.0020722475653723,0.994379994801702
"Phospholipid Translocation (GO:0045332)",0.95606101703223,0.949824529124888,0.0174210361333811,0.972385588877109
"Phospholipid Transport (GO:0015914)",0.994042284129948,0.994365252988578,0.00184764729121157,0.996212559425054
"Photoperiodism (GO:0009648)",0.990099601862436,0.992017335762413,0.00591577669250252,0.99499106056217
"Pigment Granule Transport (GO:0051904)",0.976886149412105,0.977754095171745,0.0108807716519498,0.991012103908232
"Placenta Development (GO:0001890)",0.999803489710465,0.999841881006802,0.000155069747537541,0.999842878813814
"Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039)",0.99471100454169,0.994709231872895,0.00198867170755866,0.99655524814545
"Plasma Membrane Bounded Cell Projection Organization (GO:0120036)",0.993424600353682,0.99362928421587,0.00190157732773507,0.99607709930269
"Plasma Membrane Invagination (GO:0099024)",0.993421157454232,0.993311246566608,0.00189779291204655,0.995976237812188
"Plasma Membrane Organization (GO:0007009)",0.994893925583286,0.994908905569868,0.000988714869394435,0.997017055001412
"Plasma Membrane Repair (GO:0001778)",0.984662501958423,0.985842422534187,0.0046978037281344,0.994302648320479
"Plasma Membrane Tubulation (GO:0097320)",0.994841634493503,0.996952686853151,0.00466414593819686,0.997231658566725
"Platelet Aggregation (GO:0070527)",0.996235752406058,0.996593347874198,0.00136727915428081,0.997935680227882
"Platelet Dense Granule Organization (GO:0060155)",0.976905154969602,0.97948404454857,0.00881255008717811,0.989959910646167
"Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0048008)",0.975556544492287,0.982032542721737,0.0176540724907487,0.98403614598937
"Polarized Epithelial Cell Differentiation (GO:0030859)",0.99370754756115,0.995135395453911,0.00521976152642483,0.997328391615194
"poly(A)+ mRNA Export From Nucleus (GO:0016973)",0.97432151634234,0.97609533516223,0.0104798040193936,0.990767022449734
"Polyamine Metabolic Process (GO:0006595)",0.992742011834112,0.9924715156209,0.00276430735848845,0.99679451246721
"Polyol Biosynthetic Process (GO:0046173)",0.966903709289705,0.970723166907095,0.0258180465411666,0.982662770004909
"Polyol Metabolic Process (GO:0019751)",0.965790552815504,0.969749463383872,0.0149149775468021,0.981651452142815
"Pore Complex Assembly (GO:0046931)",0.981274773285063,0.984611112763419,0.00833857159136086,0.991825293909467
"Porphyrin-Containing Compound Biosynthetic Process (GO:0006779)",0.968290160308487,0.968826611396369,0.0186603357611898,0.985432487812281
"Positive Chemotaxis (GO:0050918)",0.998697445049098,0.999007383753338,0.00113765466947861,0.999168774672189
"Positive Regulation By Host Of Viral Process (GO:0044794)",0.99906176052292,0.999040096326152,0.000313939339234746,0.99938195895042
"Positive Regulation By Host Of Viral Transcription (GO:0043923)",0.981379603557157,0.983687364449022,0.00664349265037267,0.993773392896323
"Positive Regulation By Symbiont Of Entry Into Host (GO:0075294)",0.997871709029179,0.997611229673697,0.000629549042593105,0.999109189230156
"Positive Regulation Of ATP-dependent Activity (GO:0032781)",0.99702365212248,0.997226807220794,0.00120122889261577,0.998385240756771
"Positive Regulation Of B Cell Activation (GO:0050871)",0.997068584312643,0.997003365089511,0.000895474496378688,0.998135502453235
"Positive Regulation Of B Cell Proliferation (GO:0030890)",0.998575297761435,0.998570710491075,0.000642143771486096,0.999075080808767
"Positive Regulation Of BMP Signaling Pathway (GO:0030513)",0.98487254593376,0.988350521766246,0.0121233332566254,0.992415784057687
"Positive Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000516)",0.991347024644838,0.991128953131314,0.00376677339165702,0.995420695350295
"Positive Regulation Of CREB Transcription Factor Activity (GO:0032793)",0.918137088876536,0.917601029384906,0.033157037483487,0.968709342960355
"Positive Regulation Of DNA Binding (GO:0043388)",0.997663839537784,0.997825312076595,0.00114066824152007,0.998757348653926
"Positive Regulation Of DNA Biosynthetic Process (GO:2000573)",0.996559483855551,0.996628140942417,0.000786424000446932,0.99812269938558
"Positive Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043517)",0.998761645720374,0.99883304576726,0.000557120027004262,0.99924042313971
"Positive Regulation Of DNA Metabolic Process (GO:0051054)",0.997497720010267,0.997553440366468,0.000515958569496248,0.998389320379707
"Positive Regulation Of DNA Recombination (GO:0045911)",0.98860548076664,0.988575052522883,0.00290056055521942,0.99474140143134
"Positive Regulation Of DNA Repair (GO:0045739)",0.99786770572516,0.997899575144442,0.000321968251105307,0.998611068834146
"Positive Regulation Of DNA Replication (GO:0045740)",0.994846088494147,0.99627436395659,0.0032164221243539,0.997132233915315
"Positive Regulation Of DNA-directed DNA Polymerase Activity (GO:1900264)",0.975206807694954,0.978156599474532,0.00980268476974423,0.986733027730354
"Positive Regulation Of DNA-templated Transcription Initiation (GO:2000144)",0.988045148576985,0.987722364267019,0.00289918990525575,0.994421137076198
"Positive Regulation Of DNA-templated Transcription, Elongation (GO:0032786)",0.989424463576501,0.990628881963358,0.00365362968412938,0.994993103659673
"Positive Regulation Of ERAD Pathway (GO:1904294)",0.987075957289565,0.986599548625813,0.00430724837272556,0.994952771729903
"Positive Regulation Of ERBB Signaling Pathway (GO:1901186)",0.993522894250084,0.99384910434422,0.00287419625349965,0.996319786335069
"Positive Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:1900087)",0.998783579700846,0.998707989471752,0.000334736133109628,0.999166432291993
"Positive Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010971)",0.979425055688065,0.980128192327106,0.00698745427308884,0.990676351084285
"Positive Regulation Of JNK Cascade (GO:0046330)",0.996110183334673,0.996240913402414,0.00117659519039441,0.997473218111124
"Positive Regulation Of JUN Kinase Activity (GO:0043507)",0.99930558947692,0.999307520403041,0.000224792489863852,0.999472732322164
"Positive Regulation Of MAP Kinase Activity (GO:0043406)",0.998838111903996,0.998700464846448,0.000309950994527846,0.999120186703052
"Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224)",0.997934732910897,0.997993286073722,0.000390490953566444,0.998649031603053
"Positive Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900227)",0.986529382763351,0.989331268681405,0.0105968225851891,0.992662652485184
"Positive Regulation Of Notch Signaling Pathway (GO:0045747)",0.988687066775277,0.98999603327198,0.00510978936988838,0.993906817026702
"Positive Regulation Of RNA Metabolic Process (GO:0051254)",0.98780703125677,0.988071580179223,0.00196440900044415,0.994399924004276
"Positive Regulation Of RNA Splicing (GO:0033120)",0.988691093430673,0.98889870444021,0.00362171429446513,0.996238279604542
"Positive Regulation Of Ras Protein Signal Transduction (GO:0046579)",0.992083005980014,0.991775478102906,0.00504480696328873,0.995101248954759
"Positive Regulation Of Rho Protein Signal Transduction (GO:0035025)",0.994596549436463,0.994518218476379,0.00344296941910159,0.996934062766172
"Positive Regulation Of SMAD Protein Signal Transduction (GO:0060391)",0.961688156596106,0.959973509516306,0.0234221391593049,0.976774899738539
"Positive Regulation Of T Cell Activation (GO:0050870)",0.998533870397851,0.998559645574117,0.000483952684515791,0.999037056694525
"Positive Regulation Of T Cell Chemotaxis (GO:0010820)",0.994532542509739,0.995500061339334,0.00348585036982435,0.996667899879637
"Positive Regulation Of T Cell Cytokine Production (GO:0002726)",0.999043673801683,0.999147652837119,0.000607212898405117,0.999291267911698
"Positive Regulation Of T Cell Differentiation (GO:0045582)",0.988950814602415,0.990215866665064,0.00382678100699438,0.994735446243696
"Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916)",0.999410147622564,0.999481635122108,0.000294150783894666,0.999626805217345
"Positive Regulation Of T Cell Mediated Immunity (GO:0002711)",0.999084169378175,0.999070605537586,0.000428861185811886,0.999420684514176
"Positive Regulation Of T Cell Migration (GO:2000406)",0.987818461148932,0.988779562631142,0.00555630032460603,0.99307939043188
"Positive Regulation Of T Cell Proliferation (GO:0042102)",0.998378738805579,0.998497253757174,0.000752079912828987,0.998904323971194
"Positive Regulation Of T Cell Receptor Signaling Pathway (GO:0050862)",0.999607867390328,0.999644756117813,0.000259762525391321,0.999751652305405
"Positive Regulation Of T-helper 17 Type Immune Response (GO:2000318)",0.943934479234169,0.958769781511164,0.0349910261243202,0.976510456482553
"Positive Regulation Of T-helper Cell Differentiation (GO:0045624)",0.911328867173016,0.92989820515826,0.0657304463124202,0.957413561187586
"Positive Regulation Of TOR Signaling (GO:0032008)",0.988997174223982,0.989818013279299,0.00522573868207805,0.994341049103278
"Positive Regulation Of TORC1 Signaling (GO:1904263)",0.985572505839938,0.985741497470732,0.00494647897780449,0.992812150494311
"Positive Regulation Of Wnt Signaling Pathway (GO:0030177)",0.986397296402014,0.985296023556715,0.00410086614426122,0.992632772225735
"Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233)",0.998554004212757,0.998578152020468,0.000514820077412122,0.999094167599509
"Positive Regulation Of Actin Filament Polymerization (GO:0030838)",0.997436779818137,0.997956049177375,0.00153654702042652,0.998511829447605
"Positive Regulation Of Activated T Cell Proliferation (GO:0042104)",0.999399205773647,0.999590618171433,0.000457200160072875,0.999586421176489
"Positive Regulation Of Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002824)",0.963979258912516,0.970218172428808,0.0275205023515896,0.980956984750265
"Positive Regulation Of Adenylate Cyclase Activity (GO:0045762)",0.979090359565918,0.982508463975498,0.0145444127453453,0.988360729493873
"Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635)",0.998652175727399,0.99895979559864,0.000712873356525969,0.999206796890696
"Positive Regulation Of Alpha-Beta T Cell Differentiation (GO:0046638)",0.992252311082237,0.993829843286834,0.00438721926753676,0.995906430523235
"Positive Regulation Of Alpha-Beta T Cell Proliferation (GO:0046641)",0.999173183710497,0.999250067918783,0.000458636502194071,0.999458419563493
"Positive Regulation Of Amide Metabolic Process (GO:0034250)",0.998914840825329,0.998983233135593,0.00021113050220114,0.99932041240074
"Positive Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902993)",0.977123165799644,0.977522279910244,0.00873019443298875,0.98762867755483
"Positive Regulation Of Amyloid-Beta Formation (GO:1902004)",0.977130356579571,0.976213545891585,0.0101296860127857,0.988504248201933
"Positive Regulation Of Angiogenesis (GO:0045766)",0.996716399768456,0.996280092613842,0.00103201777734511,0.997747079633191
"Positive Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050857)",0.999345884841252,0.999375113899217,0.000307282227156553,0.999625544774148
"Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235)",0.997630190260669,0.997776213804201,0.000776409900967245,0.998437960840096
"Positive Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051987)",0.995544467288105,0.996791515520533,0.00325323913566236,0.997206263367851
"Positive Regulation Of Autophagosome Assembly (GO:2000786)",0.988333460856557,0.990057391247855,0.00654936314671695,0.993363135730283
"Positive Regulation Of Autophagy (GO:0010508)",0.993739175152775,0.994572077758741,0.00187853048261863,0.996333050527912
"Positive Regulation Of Axon Extension (GO:0045773)",0.981191297788887,0.986093031010522,0.00974855367288035,0.989972364661664
"Positive Regulation Of Axonogenesis (GO:0050772)",0.979102677205021,0.981867475459525,0.00688193006920791,0.987508242745865
"Positive Regulation Of Binding (GO:0051099)",0.998945782508826,0.998945953225727,0.000319246928893614,0.999275833205093
"Positive Regulation Of Biomineral Tissue Development (GO:0070169)",0.991720456175594,0.993441768108482,0.00828404188200418,0.995036922934497
"Positive Regulation Of Biosynthetic Process (GO:0009891)",0.998284535900794,0.998368653636092,0.000896888548884067,0.998899378136334
"Positive Regulation Of Blood Coagulation (GO:0030194)",0.807762664183626,0.818426181106021,0.0673328392737341,0.903930590440588
"Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536)",0.999413523378653,0.999476496287775,0.00023402901743647,0.999592366178705
"Positive Regulation Of Bone Mineralization (GO:0030501)",0.992410376647655,0.994566440201672,0.00799178493814735,0.995295857691089
"Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886)",0.997153725271174,0.997259647415389,0.00137474113621181,0.998031513625455
"Positive Regulation Of Calcineurin-Mediated Signaling (GO:0106058)",0.997153725271174,0.997259647415389,0.00137474113621181,0.998031513625455
"Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427)",0.958159720319198,0.95752155595408,0.0158183704675169,0.976811522228472
"Positive Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901021)",0.997961920289014,0.99809504885087,0.00099259134791027,0.998847389715388
"Positive Regulation Of Calcium Ion Transport (GO:0051928)",0.989005719324455,0.992852735323663,0.0101313559483462,0.99349232945167
"Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263)",0.987198886108325,0.987577906999397,0.00491480571506264,0.993048919880685
"Positive Regulation Of Carbohydrate Metabolic Process (GO:0045913)",0.962114794894727,0.969995376612045,0.0222262470168518,0.979464729046599
"Positive Regulation Of Cardiac Muscle Hypertrophy (GO:0010613)",0.990849028857218,0.991310625837321,0.004916711817785,0.994844378676362
"Positive Regulation Of Catabolic Process (GO:0009896)",0.995134630017206,0.995673400445131,0.00140942522414899,0.99732373259876
"Positive Regulation Of Catalytic Activity (GO:0043085)",0.997227785051338,0.997483738762314,0.00072711789999144,0.998463845103354
"Positive Regulation Of Cation Channel Activity (GO:2001259)",0.999472543642495,0.999559609445195,0.000297758282292844,0.99965285903526
"Positive Regulation Of Cell Activation (GO:0050867)",0.993602737019282,0.995250589077569,0.00616409240372627,0.995630913730425
"Positive Regulation Of Cell Adhesion (GO:0045785)",0.995929437618719,0.996556072769286,0.00187452415620775,0.997492180613407
"Positive Regulation Of Cell Adhesion Mediated By Integrin (GO:0033630)",0.996485380485152,0.997546698925853,0.00269616983510607,0.997971816364865
"Positive Regulation Of Cell Communication (GO:0010647)",0.987361234392168,0.987033653679225,0.00625856128352286,0.992690330573378
"Positive Regulation Of Cell Cycle (GO:0045787)",0.997869211039793,0.997922568639864,0.000823633007095892,0.998532264262577
"Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808)",0.998522187022428,0.998490568312033,0.000454536185160217,0.998999679786722
"Positive Regulation Of Cell Cycle G2/M Phase Transition (GO:1902751)",0.997300325896028,0.997365562005543,0.000778539583188575,0.998204956807324
"Positive Regulation Of Cell Cycle Phase Transition (GO:1901989)",0.998583778697934,0.998684079230315,0.000653062588846946,0.999000832360064
"Positive Regulation Of Cell Cycle Process (GO:0090068)",0.992249234650066,0.992186987326442,0.00188387903183686,0.995217663345316
"Positive Regulation Of Cell Death (GO:0010942)",0.988388427926728,0.989740198582463,0.00762512364822102,0.993053742343217
"Positive Regulation Of Cell Development (GO:0010720)",0.99582511200423,0.996310907892513,0.00197732128480852,0.997247440972623
"Positive Regulation Of Cell Division (GO:0051781)",0.991499125152929,0.991740882147308,0.00365717590048438,0.994530693267787
"Positive Regulation Of Cell Growth (GO:0030307)",0.991732465726091,0.991739756191362,0.00165787063245574,0.995225496277163
"Positive Regulation Of Cell Junction Assembly (GO:1901890)",0.99721222657192,0.998105338446619,0.00192312994586829,0.998076135902236
"Positive Regulation Of Cell Projection Organization (GO:0031346)",0.992820117571729,0.993047384541494,0.00275425239463618,0.994895325378412
"Positive Regulation Of Cell-Cell Adhesion (GO:0022409)",0.997009021965383,0.996790423588402,0.00217209557434977,0.998279511211092
"Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)",0.998309760028351,0.998430965982647,0.000699208840987293,0.998962584636787
"Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)",0.997524271897615,0.997470566781948,0.000673561702645656,0.998488783712565
"Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117)",0.996873099211446,0.997446984051053,0.0020648620120538,0.998308094415322
"Positive Regulation Of Cellular Component Biogenesis (GO:0044089)",0.998365166742019,0.998441084532732,0.000532361264577086,0.998976802521741
"Positive Regulation Of Cellular Component Organization (GO:0051130)",0.998185498843555,0.998212652471462,0.000329273714658984,0.998792552132464
"Positive Regulation Of Cellular Metabolic Process (GO:0031325)",0.998760430182143,0.998856918134403,0.000441158574176214,0.999131358085757
"Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846)",0.995958418403808,0.996332875948072,0.00221906417426209,0.997501741505743
"Positive Regulation Of Chemokine Production (GO:0032722)",0.996304673741375,0.996683037426933,0.00103007972577767,0.997420569360071
"Positive Regulation Of Chemotaxis (GO:0050921)",0.999587207215348,0.999727087253579,0.000338598826155599,0.999680900635523
"Positive Regulation Of Cholesterol Efflux (GO:0010875)",0.994509333320311,0.996648733876912,0.0071064803689504,0.996195438315066
"Positive Regulation Of Cholesterol Transport (GO:0032376)",0.993141639031816,0.995506513944422,0.00660749153574331,0.995475523482655
"Positive Regulation Of Chromosome Organization (GO:2001252)",0.987437122026372,0.987779699609444,0.00357969248606808,0.994347747413036
"Positive Regulation Of Chromosome Segregation (GO:0051984)",0.980329622791809,0.97995517446682,0.00714657528730341,0.990317568799853
"Positive Regulation Of Chromosome Separation (GO:1905820)",0.989109761403826,0.98988556796317,0.00699398372988362,0.99346080014073
"Positive Regulation Of Cilium Assembly (GO:0045724)",0.96526299433294,0.966998839434909,0.0109197713232709,0.983122298052734
"Positive Regulation Of Coagulation (GO:0050820)",0.84264940336504,0.836152897490557,0.0864082272228855,0.932027319607906
"Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162)",0.997024538396452,0.997270320056495,0.0006954338559034,0.997909268671531
"Positive Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904031)",0.998551037308553,0.998911729810104,0.00116112486477906,0.999036579521508
"Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737)",0.998903557567292,0.999179664687589,0.000665988065941233,0.99921912948559
"Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056)",0.992003160556961,0.992381641719198,0.00246710671189555,0.996028876527707
"Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)",0.996760469864972,0.996939228634764,0.000563306875328625,0.998075662625445
"Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720)",0.999169472850924,0.999329347555485,0.000410588081708691,0.999435813951703
"Positive Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900017)",0.992004758224614,0.992924855861419,0.00485783721424153,0.99507357854687
"Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961)",0.998101094557704,0.998096536783738,0.00052493279184387,0.99873470479949
"Positive Regulation Of Cytokinesis (GO:0032467)",0.992239010981702,0.993336487541561,0.00409863428099017,0.994920717890991
"Positive Regulation Of Cytoplasmic Translation (GO:2000767)",0.998917877892488,0.999155184465301,0.000799492493001144,0.999537859226673
"Positive Regulation Of Cytoskeleton Organization (GO:0051495)",0.996960897778333,0.997444923286453,0.00148794305777037,0.998008139398206
"Positive Regulation Of Cytosolic Calcium Ion Concentration Involved In Phospholipase C-activating G Protein-Coupled Signaling Pathway (GO:0051482)",0.993848086886115,0.993614896194037,0.00414058813627422,0.996175938450543
"Positive Regulation Of Defense Response (GO:0031349)",0.993977204957227,0.993975831163308,0.00128455498360245,0.996352471957264
"Positive Regulation Of Defense Response To Virus By Host (GO:0002230)",0.992005163589757,0.993115666936194,0.00451426679706843,0.995471561004913
"Positive Regulation Of Dendrite Morphogenesis (GO:0050775)",0.983093108559482,0.985931110690197,0.0141651448658183,0.988821167927529
"Positive Regulation Of Dendritic Spine Development (GO:0060999)",0.984394437502586,0.987141938219101,0.0115376518664056,0.990948598605496
"Positive Regulation Of Dephosphorylation (GO:0035306)",0.99714634027744,0.997352104132501,0.000835116524661846,0.998570007673566
"Positive Regulation Of Developmental Growth (GO:0048639)",0.993787981630987,0.993471118363351,0.00166435297796318,0.995916154555613
"Positive Regulation Of Double-Strand Break Repair (GO:2000781)",0.985628358754084,0.985442846550424,0.00266116154815582,0.993553584932478
"Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168)",0.98899686352857,0.988772863820414,0.00305868636009304,0.995241865148782
"Positive Regulation Of Endocytosis (GO:0045807)",0.998961146061346,0.99902368323576,0.000283401097986083,0.999271427120656
"Positive Regulation Of Endopeptidase Activity (GO:0010950)",0.996281435622386,0.996026200183671,0.00151390191390474,0.998183721925205
"Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353)",0.997422698173805,0.99719716068144,0.00117617245654914,0.998396788615695
"Positive Regulation Of Endothelial Cell Migration (GO:0010595)",0.99872553146048,0.998516295798156,0.000498160477463774,0.999084744188168
"Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)",0.99556645612568,0.995521062008239,0.00157941595392528,0.997114608415276
"Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742)",0.992630972681296,0.993062190782078,0.00303865212424204,0.995167532253888
"Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037)",0.997441055604446,0.997265921408379,0.00111170367679939,0.998320218022686
"Positive Regulation Of Epithelial Cell Migration (GO:0010634)",0.995424331581213,0.995356403635326,0.00208522069527658,0.997038438080474
"Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)",0.992373365318249,0.992452530071099,0.00205100198590622,0.995158446936906
"Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)",0.997184893398356,0.997609584987915,0.0012928363144125,0.997987867517748
"Positive Regulation Of Erythrocyte Differentiation (GO:0045648)",0.989920429680801,0.990197911897682,0.00485544808182935,0.994362799759432
"Positive Regulation Of Establishment Of Protein Localization (GO:1904951)",0.994262862209344,0.994056498642849,0.00151560568679209,0.997701882530463
"Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749)",0.993631886646177,0.993082836593307,0.0019538565751226,0.996530710328808
"Positive Regulation Of Exocytosis (GO:0045921)",0.995291467961758,0.995819394140428,0.00153730948319373,0.997494628408968
"Positive Regulation Of Exosomal Secretion (GO:1903543)",0.99226083060633,0.992058605335819,0.00289195213998007,0.997205967780219
"Positive Regulation Of Extracellular Matrix Organization (GO:1903055)",0.999109808104889,0.999237689417267,0.000557107153472428,0.99930880074978
"Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238)",0.995486390377062,0.995475742289826,0.00152659943507991,0.997079390555879
"Positive Regulation Of Fat Cell Differentiation (GO:0045600)",0.996568253836439,0.996739668680827,0.00124148282585297,0.99802096750495
"Positive Regulation Of Fatty Acid Metabolic Process (GO:0045923)",0.986228548300936,0.987937515804943,0.00999718544561932,0.993112373959462
"Positive Regulation Of Fibroblast Proliferation (GO:0048146)",0.997695194134713,0.998072478117284,0.00117381489477631,0.998482288853275
"Positive Regulation Of Filopodium Assembly (GO:0051491)",0.998432929705825,0.998404894441192,0.00053804051222238,0.999053620780094
"Positive Regulation Of Focal Adhesion Assembly (GO:0051894)",0.997549903751456,0.998320603822195,0.00218814547835022,0.998592747265992
"Positive Regulation Of Glial Cell Differentiation (GO:0045687)",0.999020982777567,0.999186620807559,0.000307213142268462,0.999300678404035
"Positive Regulation Of Glucose Import (GO:0046326)",0.990060101656363,0.990368011788015,0.00674875272768246,0.994656384338902
"Positive Regulation Of Glucose Metabolic Process (GO:0010907)",0.977260758696493,0.980791797094945,0.0154768204290793,0.990230813152081
"Positive Regulation Of Glucose Transmembrane Transport (GO:0010828)",0.989995336643961,0.990225572398172,0.00605696254893897,0.994297751154236
"Positive Regulation Of Glycogen Metabolic Process (GO:0070875)",0.946587847220578,0.958469996361736,0.0375988231781714,0.975576360609017
"Positive Regulation Of Glycolytic Process (GO:0045821)",0.9777939349959,0.97773011746803,0.0113869429521066,0.987213239287814
"Positive Regulation Of Granulocyte Chemotaxis (GO:0071624)",0.998067594548653,0.998535660496847,0.00133366194349265,0.998841189300104
"Positive Regulation Of Growth (GO:0045927)",0.993078733793265,0.993615675628133,0.00186617087429911,0.996062094756016
"Positive Regulation Of Hemostasis (GO:1900048)",0.84264940336504,0.836152897490557,0.0864082272228855,0.932027319607906
"Positive Regulation Of Heterochromatin Formation (GO:0031453)",0.991373087279023,0.991845507264505,0.00273288937619527,0.995501356402066
"Positive Regulation Of Histone H3-K4 Methylation (GO:0051571)",0.91970645450523,0.916728287965514,0.0306491433407285,0.975591870163291
"Positive Regulation Of Histone Acetylation (GO:0035066)",0.991129577334719,0.992811889449261,0.00798580922532892,0.99553602213941
"Positive Regulation Of Histone Deacetylation (GO:0031065)",0.974545132974833,0.975471703379761,0.0159572235382628,0.989337319838407
"Positive Regulation Of Histone Methylation (GO:0031062)",0.960624108955511,0.962325804284073,0.0158033830109019,0.983811041939263
"Positive Regulation Of Homotypic Cell-Cell Adhesion (GO:0034112)",0.993176340633964,0.996379733702671,0.00683156346425007,0.995589422782427
"Positive Regulation Of Hormone Secretion (GO:0046887)",0.997988058774587,0.998452242875199,0.00186796041925978,0.998606864753301
"Positive Regulation Of Immune Effector Process (GO:0002699)",0.998917136987817,0.999063564763842,0.000455509415445978,0.999269298236057
"Positive Regulation Of Immune Response (GO:0050778)",0.995354523467525,0.995074633504347,0.00161773621770669,0.997032459297094
"Positive Regulation Of Immune System Process (GO:0002684)",0.978462993028574,0.981224483041986,0.0138745343639242,0.98861550840395
"Positive Regulation Of Immunoglobulin Production (GO:0002639)",0.99794694741118,0.998185718940705,0.000966132270040082,0.998747201489494
"Positive Regulation Of Inflammatory Response (GO:0050729)",0.997610823659548,0.997703790373617,0.000621256442968261,0.99841723702974
